91	189	128	77	1	2	21	1	1	44	2	16	7	40	9	5	16	24	10	28	17	0	0	12	6	5	4	3	3	0	10	3	0	2	2	0	1	0	0	9	0	3	0	1	0	0	8	0	0	1	2	3	1	0	2	2	4	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	2	1	2	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
122	249	175	104	1	1	31	0	3	75	2	17	14	59	16	10	22	17	16	31	8	1	1	10	4	5	6	5	8	1	14	2	0	5	4	3	0	0	1	10	1	4	0	1	6	0	5	1	4	0	1	3	1	1	1	1	2	1	0	1	2	0	0	1	0	1	2	0	0	0	0	2	1	0	0	0	1	0	1	1	2	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
87	181	141	82	1	2	15	1	3	47	1	17	7	51	9	6	18	22	11	21	6	2	1	10	1	4	3	5	5	0	16	2	0	3	2	2	2	0	0	4	0	4	1	0	3	1	3	0	0	2	0	5	1	0	3	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
30	70	46	26	0	1	10	0	1	22	1	2	1	16	2	5	7	11	8	7	2	0	0	5	1	0	0	0	3	1	6	3	1	1	0	0	0	0	1	2	0	4	0	0	1	0	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
47	72	54	30	1	2	9	0	0	29	2	2	4	10	2	4	7	4	4	12	4	1	0	4	0	1	2	0	5	1	5	0	0	2	1	0	0	0	0	2	1	2	0	2	0	0	0	0	0	1	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16	37	30	9	0	0	0	0	0	14	0	4	1	4	0	1	7	6	1	7	0	0	0	3	1	0	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	5	3	4	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	25	20	13	0	0	5	0	0	10	0	2	0	7	1	0	5	1	2	3	1	0	0	1	0	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	5	4	4	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	81	64	41	1	2	6	0	0	26	1	6	2	18	6	6	6	10	5	16	2	0	0	5	1	6	1	2	2	0	4	0	0	6	3	1	1	1	0	1	0	4	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
