108	126	8	16	24	90	43	20	7	15	0	21	55	3	6	22	11	11	0	1	1	10	0	2	0	4	2	1	1	2	3	1	5	0	0	4	3	1	0	0	0	1	5	4	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	3	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
433	514	51	92	92	394	125	104	21	48	1	57	167	27	18	89	34	38	2	2	6	18	2	8	3	9	3	5	6	7	8	3	10	5	2	24	10	3	0	0	2	4	19	5	0	1	4	7	11	3	3	0	1	2	5	2	0	6	0	4	7	3	0	2	1	0	0	5	1	2	9	4	0	0	1	2	1	0	1	3	1	7	2	3	1	0	0	3	1	1	2	4	0	2	1	1	1	0	1	0	0	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	4	3	2	1	2	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0
47	55	4	9	11	47	10	7	2	7	0	6	16	3	1	13	4	3	0	1	0	3	0	0	0	2	1	0	0	1	0	0	0	1	0	3	2	0	2	0	0	0	1	1	1	0	1	3	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
278	257	24	37	52	185	93	63	15	30	0	40	103	13	11	47	17	19	6	3	3	9	1	3	3	7	5	2	5	0	4	0	3	7	0	10	9	1	1	0	1	1	8	1	0	0	2	4	4	3	1	1	2	2	0	0	1	2	0	4	2	1	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	1	3	3	2	3	1	0	2	0	2	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	0	0
393	407	38	80	96	299	126	89	27	43	0	53	171	24	17	63	25	36	0	3	5	14	2	17	2	8	3	1	1	4	6	0	7	5	1	20	7	3	2	1	0	8	8	7	2	0	3	9	3	1	0	0	0	3	4	3	3	6	0	2	8	3	1	2	0	0	0	1	0	1	6	1	1	0	0	1	0	0	2	1	0	5	2	2	3	0	1	4	0	3	1	1	0	1	0	3	1	1	0	2	0	0	0	1	1	1	0	0	0	1	2	1	0	0	0	0	2	2	2	2	1	3	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0
84	98	9	16	18	58	19	15	4	5	0	12	32	5	4	16	7	3	1	0	1	3	0	1	3	3	2	0	0	2	0	0	4	2	0	8	0	0	0	0	0	1	2	2	2	0	1	2	3	1	0	0	0	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
45	47	4	7	5	38	13	6	2	6	0	7	18	1	5	11	5	2	0	0	0	2	0	3	0	2	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	174	14	30	33	141	47	51	8	21	0	30	79	6	6	37	11	18	0	1	2	3	1	2	0	3	2	0	3	4	6	0	3	2	3	8	2	3	1	0	0	3	1	0	2	1	0	3	4	2	0	0	0	0	1	0	0	3	0	0	4	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	1	1	2	3	1	1	0	0	0	0	2	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	56	1	5	12	36	12	12	0	8	0	5	24	2	2	14	2	1	0	0	1	2	0	2	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	152	14	18	17	97	45	41	14	21	1	18	58	7	3	24	9	15	0	1	3	4	0	4	2	3	0	0	1	2	1	0	2	4	2	6	6	0	0	0	0	2	7	2	0	0	2	4	2	1	0	0	0	3	0	0	0	4	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	1	1	2	0	1	0	2	1	0	2	1	1	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	1	1	1	1	0	0	1	3	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
86	75	7	14	17	59	22	23	4	10	0	16	29	4	5	18	5	4	0	0	0	2	0	8	1	1	0	0	1	0	0	0	1	2	0	5	2	0	2	0	0	2	5	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	114	15	23	21	66	28	13	8	11	0	15	37	6	6	18	5	14	0	1	0	4	2	4	1	4	0	0	1	2	1	0	0	1	1	6	1	0	0	0	1	0	4	3	0	0	0	3	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	14	1	1	5	15	3	1	1	5	0	4	5	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	6	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	86	3	11	10	53	19	21	2	4	0	17	34	2	2	23	3	9	1	0	0	4	0	0	2	3	1	0	1	2	0	0	2	1	0	1	3	0	0	0	0	0	3	1	2	0	0	3	0	0	0	0	1	1	0	0	0	2	0	1	3	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	130	11	18	21	92	37	31	5	9	1	18	50	4	6	23	6	6	0	1	1	3	1	4	2	2	1	0	1	1	1	0	0	1	0	9	0	0	1	0	0	1	5	1	1	0	0	2	4	1	0	0	1	0	0	1	0	3	0	1	0	1	0	0	0	0	0	1	0	2	3	0	0	0	0	1	0	0	1	1	2	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
152	135	11	23	34	123	43	31	16	14	1	20	72	8	5	25	9	8	2	2	1	6	1	3	0	3	3	0	2	4	2	0	1	3	1	9	5	2	2	0	0	4	7	0	0	0	2	5	4	0	0	1	2	0	0	1	1	1	0	2	2	1	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3	3	0	1	1	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	16	0	4	3	6	5	5	0	0	0	3	10	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	151	15	29	32	109	43	35	11	12	0	25	60	5	2	28	11	15	2	0	1	5	1	4	0	3	6	1	0	1	4	1	4	2	2	4	4	0	1	0	1	3	2	1	1	1	0	2	2	0	0	0	0	2	0	0	0	1	0	2	3	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
51	59	9	12	14	67	21	17	3	6	1	8	22	1	2	15	2	4	1	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	2	2	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
