998	9841	3848	178	3609	2565	879	549	548	815	238	1135	903	312	54	190	321	365	355	213	104	145	34	144	52	11	203	5	51	279	17	155	26	127	38	63	46	96	96	64	4	14	174	12	13	4	40	23	58	17	37	13	30	39	32	153	28	10	50	49	88	13	170	93	14	14	38	50	58	8	125	51	24	19	8	8	8	28	41	2	28	5	5	0	6	3	1	4	25	7	0	0	5	2	2	19	62	17	18	29	9	28	8	4	5	2	34	0	3	4	23	1	11	7	9	18	9	14	7	1	10	15	6	8	1	3	8	4	1	16	10	1	2	31	3	6	4	4	3	4	7	14	30	5	20	0	11	3	6	0	0	14	6	4
2191	22489	8853	363	8203	5940	2049	1219	1233	1730	594	2634	1948	762	144	429	764	743	792	557	263	343	71	308	135	25	452	15	121	643	42	359	44	291	59	168	87	184	256	155	19	42	372	25	33	8	80	47	99	40	83	22	68	94	98	345	80	22	99	167	239	28	361	225	28	29	87	122	122	11	312	114	71	66	19	20	13	38	112	6	65	6	7	5	16	11	2	11	44	6	1	1	16	8	15	25	135	32	48	54	15	68	11	11	4	3	87	5	3	18	46	2	21	13	36	46	19	41	15	10	19	22	11	11	9	4	12	17	4	22	5	4	1	56	5	13	6	1	8	11	20	26	64	12	50	0	36	15	7	0	4	23	20	5
774	8134	3099	133	2880	2107	695	438	447	646	230	886	697	245	65	151	247	255	276	198	90	122	34	99	51	13	174	6	49	242	13	126	21	114	23	55	26	74	96	54	7	14	138	11	7	0	36	16	50	9	37	9	21	39	25	111	25	4	42	32	89	12	125	80	10	14	35	50	50	8	115	51	24	20	6	7	5	12	35	2	22	1	3	0	5	2	1	2	16	4	1	0	2	1	3	7	48	12	18	15	1	25	7	3	5	0	29	1	0	3	16	0	3	4	14	14	5	19	5	2	6	11	4	5	5	2	6	4	1	8	1	3	0	15	0	4	3	1	2	4	7	14	34	2	16	0	13	5	1	0	0	4	4	1
563	5938	2301	74	2113	1513	503	320	352	472	145	722	492	190	40	117	186	183	213	135	61	92	19	77	34	7	105	5	33	158	8	99	15	74	14	37	20	50	51	38	2	8	82	14	12	3	32	14	28	11	11	3	16	26	19	92	21	4	19	30	54	9	101	61	7	10	20	35	26	2	84	27	23	19	10	9	4	17	27	2	13	2	2	1	6	2	0	4	11	3	2	0	2	2	3	6	38	5	17	10	5	10	4	5	1	1	19	0	2	3	16	1	4	4	12	14	2	10	2	0	9	7	3	4	0	2	1	5	1	1	5	2	0	14	0	6	1	0	3	3	6	6	12	3	14	0	6	2	3	0	1	8	4	1
118	1302	470	24	477	327	117	73	76	97	26	149	127	36	9	32	35	38	49	38	22	18	6	18	9	1	27	0	4	58	4	19	1	16	5	10	5	14	7	7	1	3	20	0	2	0	8	3	4	0	4	2	6	1	4	21	4	2	7	9	19	4	26	14	1	5	4	10	7	1	22	8	6	3	0	1	1	6	12	1	9	0	0	1	1	0	0	2	2	0	0	0	1	0	0	1	6	1	2	2	1	4	0	1	1	0	1	1	0	1	2	0	2	1	2	0	1	1	1	1	3	2	2	1	0	0	1	0	0	0	1	1	0	3	0	0	0	0	0	0	3	0	4	1	4	0	1	1	1	0	0	1	0	0
1	18	8	0	10	4	4	4	0	1	0	3	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	2411	863	39	871	680	210	142	141	174	85	298	221	86	16	58	81	102	77	63	25	31	6	29	11	6	45	2	11	85	5	37	2	28	8	20	6	24	25	11	3	3	39	5	4	0	8	5	12	4	12	3	7	13	8	30	11	1	14	19	15	5	36	25	2	6	10	13	13	1	35	14	6	6	0	2	0	9	12	3	9	0	0	0	2	2	0	2	2	0	0	0	3	0	0	5	17	4	4	4	1	7	1	1	1	0	11	0	0	0	6	0	1	3	5	3	2	3	2	0	1	2	1	3	0	1	0	0	1	1	0	2	0	3	0	0	0	0	0	0	1	1	6	1	2	0	8	0	1	1	0	1	1	0
22	227	116	8	75	61	16	9	11	17	12	25	20	13	1	3	4	5	10	6	5	4	1	3	2	0	4	0	2	7	0	2	1	6	2	1	1	6	3	2	0	0	5	0	0	0	1	1	1	1	1	0	0	0	0	2	1	0	1	4	3	0	6	4	1	0	0	0	0	0	4	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
287	3065	1176	54	1138	839	259	157	166	260	87	367	281	112	25	78	90	113	109	98	52	63	10	46	17	3	63	1	20	92	9	35	5	30	11	21	7	36	32	21	4	4	60	1	4	0	12	8	22	4	10	3	7	11	11	50	14	2	16	23	28	4	53	46	4	4	13	23	24	3	50	8	13	7	1	2	3	12	17	1	8	0	1	0	0	0	0	3	9	0	0	0	3	0	2	3	20	3	4	5	0	8	4	2	3	0	13	0	1	3	7	0	3	1	3	6	1	6	1	1	3	6	1	0	1	1	0	2	0	4	2	1	1	5	1	4	2	0	2	2	2	3	10	1	7	1	5	1	1	0	2	6	0	0
452	4871	1845	89	1690	1309	412	278	296	396	123	584	434	152	33	104	151	164	179	123	43	87	19	84	26	10	90	5	21	148	5	70	13	69	16	41	15	49	39	34	6	5	89	6	9	1	22	8	19	4	23	9	9	18	23	57	15	4	20	21	47	3	91	58	6	9	22	29	31	6	67	30	18	21	0	8	0	10	22	3	13	2	3	0	6	4	0	2	5	1	1	0	2	2	2	8	35	6	12	9	6	17	2	4	1	1	18	0	0	3	9	0	4	3	11	12	3	5	0	1	5	9	2	7	3	1	5	3	0	2	1	1	0	10	0	1	1	0	5	3	6	4	11	3	12	0	5	2	2	0	1	7	4	0
23	250	88	3	95	71	20	10	10	27	4	28	23	13	1	7	11	8	12	7	4	3	0	2	2	1	2	0	0	9	0	6	1	1	1	2	3	2	5	3	0	0	4	0	0	0	2	1	1	0	0	0	0	0	1	1	1	0	3	0	2	0	5	3	1	1	2	0	2	0	3	3	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
82	775	307	16	262	199	64	45	46	73	30	100	65	28	4	12	32	26	37	19	11	14	1	9	6	4	11	2	5	19	2	8	2	9	3	10	1	5	9	7	0	0	14	1	1	0	2	4	2	0	1	1	2	6	3	15	2	1	3	6	9	2	20	5	0	2	3	7	6	0	11	4	3	4	0	1	1	1	5	0	3	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	6	3	2	0	0	6	0	0	0	0	2	0	0	2	1	0	0	1	1	3	1	0	0	1	0	3	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	2	3	0	0	0	0	1	0	0	0	1	1	0
