36	514	303	130	296	85	126	110	38	214	73	20	32	32	30	1	8	20	83	21	21	7	0	4	21	22	1	2	2	1	2	0	19	2	2	1	3	3	3	0	3	2	2	6	1	4	2	3	10	4	11	2	5	0	10	1	4	6	3	1	0	0	6	6	5	4	3	1	0	5	0	5	3	4	11	4	0	3	4	0	1	1	1	1	6	1	0	0	0	1	2	1	0	1	0	6	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	0	2	1	0	0	0	0	1	0	0	0	0	5	0	2	0
71	1190	678	349	653	231	340	273	91	469	123	41	81	61	61	2	11	35	194	59	59	14	3	3	35	44	6	7	16	6	3	4	46	4	4	5	4	2	6	0	5	4	2	6	4	7	2	4	5	5	16	1	5	0	9	4	26	14	10	5	0	0	12	27	12	0	3	2	0	7	2	7	9	5	21	3	0	17	3	0	2	3	1	3	16	1	1	2	2	0	2	6	3	7	11	5	1	2	0	0	1	4	1	0	0	1	1	4	2	0	1	0	0	1	0	1	2	0	1	0	0	2	0	1	0	4	3	1	1	2	0	1	1	2	0	0	0	0	1	0	4	3	0
23	539	316	172	266	92	161	135	29	198	53	29	34	28	28	1	4	11	78	27	37	4	2	4	15	20	2	7	3	4	2	2	19	4	6	4	0	8	2	4	5	0	1	4	1	2	2	1	3	3	4	2	4	0	2	3	13	5	4	4	0	0	8	10	7	3	1	1	0	4	1	1	3	0	11	1	0	5	1	2	1	0	0	1	8	1	1	0	0	0	2	0	3	3	4	1	1	0	0	0	3	0	0	0	0	2	1	5	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	2	0	1	0	0	0	0	3	0	0	0
0	6	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	743	422	221	381	142	168	165	46	256	85	21	51	44	36	2	6	27	120	35	42	5	1	2	24	37	4	6	5	1	2	3	18	3	4	0	1	7	1	0	5	3	3	9	0	2	1	3	3	5	9	4	8	1	8	2	11	7	4	3	0	0	8	15	5	2	3	3	0	5	0	3	7	3	13	1	0	8	1	0	0	2	0	0	4	0	2	1	1	1	2	3	0	2	5	3	0	1	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	1	1	1	0	0	0	1	1	2	0
28	483	302	136	266	101	124	104	38	193	51	17	25	43	20	1	7	11	78	22	42	3	2	1	19	26	1	3	6	1	0	1	12	4	0	3	3	1	4	1	0	2	0	1	1	1	2	2	2	4	5	2	12	0	8	5	11	5	2	2	0	0	11	10	5	4	1	2	0	2	0	4	7	2	11	0	0	4	4	0	1	1	2	1	6	1	1	0	0	0	2	0	0	2	0	0	0	0	0	0	3	3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0
26	468	281	145	282	95	120	92	40	213	60	21	29	18	18	0	5	17	71	22	22	3	0	1	17	14	2	4	9	2	1	3	17	2	4	4	0	2	1	1	1	3	3	5	2	1	1	1	2	1	4	8	2	0	3	1	9	7	2	5	0	0	8	8	5	2	2	0	0	0	1	5	2	1	9	0	0	4	4	2	1	0	0	2	4	0	2	0	0	0	3	1	0	5	3	0	0	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
105	1974	1184	549	1141	334	499	421	118	833	217	66	116	141	77	5	6	67	313	110	112	17	5	6	62	96	14	16	26	6	4	5	65	22	18	10	5	12	8	2	9	7	7	24	6	9	8	11	11	10	25	9	8	0	27	15	52	39	11	13	0	0	32	38	15	8	1	1	3	11	3	11	12	8	36	7	2	14	17	3	3	3	3	4	27	1	3	1	0	2	4	13	7	8	9	6	3	3	1	0	10	3	1	0	0	3	4	4	2	0	0	1	0	0	1	5	2	0	1	0	1	1	3	0	0	7	8	1	3	2	3	1	2	1	0	0	1	0	0	8	8	4	3
16	288	171	83	149	42	74	56	14	99	21	9	14	14	10	0	5	6	49	12	12	1	0	0	10	17	2	1	3	0	0	1	12	1	1	3	1	1	2	0	3	3	3	5	0	1	1	1	1	1	6	2	2	0	5	0	3	4	1	2	0	1	6	9	3	0	1	0	1	1	1	1	3	0	5	3	0	1	1	0	0	1	0	0	5	0	0	0	0	0	2	1	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0
10	217	107	58	103	41	52	55	18	77	25	4	11	15	9	0	1	4	40	14	10	1	0	1	5	8	1	3	3	2	1	1	8	2	2	0	0	1	0	0	0	1	2	1	0	0	2	1	3	0	4	1	1	0	4	2	3	1	0	3	0	0	6	2	1	0	1	0	0	2	0	0	4	0	2	1	0	3	1	0	1	0	0	0	5	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
9	169	100	47	93	37	54	34	14	93	18	9	15	7	10	0	0	6	30	7	4	2	0	0	8	5	1	0	1	3	0	0	11	1	3	0	1	1	0	1	4	0	1	2	0	2	1	0	3	0	2	0	1	0	1	1	3	2	2	0	0	0	3	2	2	0	0	1	0	4	0	0	2	1	3	2	0	0	1	1	0	0	0	0	3	0	1	0	0	1	1	1	2	0	1	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
6	199	116	51	119	50	51	45	14	84	28	5	12	15	9	0	1	4	32	13	12	3	3	1	12	6	1	2	7	2	2	0	5	3	1	0	1	0	0	0	2	1	2	0	0	4	2	0	2	1	3	2	2	0	1	1	4	4	0	0	0	0	4	3	3	0	0	0	0	1	0	0	2	2	3	0	0	2	0	1	0	0	0	0	2	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
18	444	255	126	227	105	97	79	22	170	44	13	31	32	25	2	6	12	68	21	21	6	0	0	15	11	1	2	3	6	0	1	14	3	2	1	1	3	2	1	4	1	1	4	1	0	2	1	2	1	4	3	3	0	5	4	9	8	1	2	0	0	10	5	6	2	3	1	0	0	1	1	1	2	11	2	0	6	3	1	0	1	1	1	8	0	0	0	0	1	3	2	0	1	3	1	0	1	1	1	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	1	0	0	1	0	0	4	0	0	0
1	52	22	16	22	4	20	11	3	22	11	1	3	1	2	0	0	2	7	1	2	1	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	202	147	59	121	48	62	43	11	94	23	3	22	15	10	0	4	9	23	11	12	0	0	1	9	8	2	0	3	1	1	1	7	0	0	1	1	2	1	0	0	2	0	3	1	1	1	0	0	0	1	3	0	0	1	2	4	1	1	0	0	1	3	1	1	1	1	2	0	3	0	1	1	1	4	0	0	5	3	0	0	1	0	0	5	0	0	0	0	0	1	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
2	82	43	29	44	14	19	23	6	39	8	4	5	4	2	0	2	0	13	1	7	3	0	0	4	4	0	1	2	0	1	0	5	0	0	0	1	0	0	0	1	0	1	1	0	2	2	0	1	0	0	0	0	0	1	1	1	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	35	17	7	21	4	11	12	1	11	4	4	3	2	2	0	1	1	5	2	0	0	0	1	6	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	74	33	11	35	14	13	9	3	22	10	3	3	3	3	0	0	4	11	4	0	2	0	0	3	1	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	6	1	2	0	0	2	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	69	42	26	54	14	23	11	4	29	8	1	4	6	7	2	2	0	12	5	6	0	0	0	5	5	1	0	0	0	1	0	6	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	2	0	2	0	0	1	3	2	1	1	0	0	1	2	2	1	1	0	0	1	0	2	2	1	4	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	34	13	10	18	9	5	4	1	12	4	1	1	4	0	0	0	1	4	1	2	0	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	14	9	5	14	5	5	5	1	7	2	0	3	2	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	466	270	124	257	74	126	87	27	171	42	14	22	29	24	0	6	15	74	21	27	3	2	1	11	19	2	4	2	0	1	0	12	2	1	1	1	2	3	0	4	2	1	6	0	1	1	4	5	2	4	2	3	0	6	4	11	4	2	2	0	0	7	8	1	2	0	1	0	0	1	5	8	0	8	3	0	2	3	0	0	1	0	5	4	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	1	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
7	147	102	38	86	26	42	41	16	57	24	6	13	7	9	0	1	6	18	10	7	0	0	0	6	7	0	2	0	0	0	1	1	1	0	3	3	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	2	1	2	0	0	1	2	6	0	1	0	0	1	0	0	5	1	3	1	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
3	53	32	12	33	14	8	12	6	27	6	4	1	5	0	0	1	0	8	4	5	0	0	0	5	2	0	1	0	0	0	0	2	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	2	1	0	1	1	2	1	0	1	0	0	1	1	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3	110	66	32	76	26	33	25	4	61	15	3	6	10	7	0	2	3	16	5	8	0	0	1	4	5	0	2	2	0	0	0	6	1	1	1	0	1	2	0	1	0	1	1	0	1	0	1	2	0	2	0	0	0	2	1	0	2	0	3	0	0	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
16	259	164	80	161	56	69	50	25	109	27	6	23	18	18	0	4	16	46	19	10	4	0	0	9	18	2	0	3	2	1	3	7	2	1	1	0	1	2	0	1	2	0	1	1	1	0	0	4	2	1	1	2	0	3	3	2	5	3	1	0	0	5	5	1	1	0	0	0	4	0	2	3	1	5	0	0	0	1	0	0	2	0	2	3	0	1	0	0	1	1	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0
3	48	29	13	28	9	12	15	7	13	1	3	5	2	3	1	1	2	5	2	3	0	0	1	1	2	0	0	1	0	0	0	4	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
1	15	18	10	20	5	5	6	2	8	2	0	1	1	3	0	0	0	5	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	111	82	28	80	15	26	27	5	51	11	5	8	8	6	0	2	2	21	2	9	1	0	1	3	5	0	0	0	1	0	0	3	0	0	0	0	1	0	0	3	0	1	1	3	2	0	0	1	0	0	1	2	0	0	1	0	0	1	0	0	0	1	6	1	3	0	0	0	1	0	1	4	0	3	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6	126	62	21	70	22	24	28	7	48	20	6	4	6	5	0	0	3	13	9	5	1	0	0	1	3	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	3	0	1	0	1	2	0	2	1	0	0	0	2	1	4	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	67	31	11	27	11	16	10	2	22	7	1	1	2	3	1	0	1	6	7	2	0	0	0	3	5	0	1	0	0	0	0	3	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	6	5	5	4	3	1	1	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2	97	49	24	44	13	18	16	5	24	7	2	4	8	1	0	1	1	8	8	5	1	0	0	1	1	0	1	1	0	0	0	2	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	4	1	0	0	0	0	0	0	0	0	2	1	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9	191	121	56	116	46	43	41	14	81	24	6	16	9	11	0	1	9	28	10	8	4	0	1	9	3	0	2	1	0	0	0	7	1	1	0	0	1	1	1	2	3	0	0	0	1	1	0	1	1	2	2	2	0	1	0	7	2	1	0	0	0	2	2	1	0	0	1	1	1	0	1	2	2	1	0	0	0	2	1	0	1	0	0	7	0	0	0	0	0	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0
9	115	80	40	76	33	35	41	7	38	11	4	7	7	3	0	2	3	18	4	3	2	0	0	4	7	0	0	2	0	0	0	7	3	0	1	0	2	0	0	1	1	1	1	1	1	2	0	0	0	2	0	2	0	4	0	5	3	2	1	0	0	3	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	263	168	79	158	37	80	68	29	113	30	10	10	20	12	0	4	10	43	14	12	0	0	2	9	14	1	3	5	2	0	0	8	0	2	3	0	2	2	0	0	2	3	1	0	1	2	2	1	1	2	0	2	0	5	3	9	4	1	2	0	0	3	8	2	2	1	1	0	0	0	1	3	2	9	0	0	3	2	0	0	0	0	0	5	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0
