0	0	0	0	0	0	0	8.354e+12	0	0	0	0	0	0	0	0	0	0	0	0	3.91e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.622e+12	0	1.684e+12	0	0	0	0	1.521e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3.27e+11	0	0	0	0	1.44589e+14	5.93701e+14	0	0	0	0	3.027e+12	0	0	1.284e+12	0	4.76e+11	4.19e+11	3.21532e+14	0	0	1.23804e+14	0	0	8.716e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4234e+13	0	1.854e+12	0	0	0	0	5.9812e+13	9.475e+12	8.275e+12	0	0	8.4559e+13	0	6.66812e+14	6.136e+12	0	5.92e+11	1.0631e+13	4.66508e+14	0	0	0	7.83e+11	0	0	0	1.30607e+14	0	0	0	6.12e+11	0	0	8.8221e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68e+11	0	7.108e+12	0	0	0	0	0	0	0	0	0	0	3.94e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1.049e+12	0	1.1869e+14	0	2.937e+12	0	1.35742e+14	4.461e+12	0	7.89e+12	0	2.36e+12	6.718e+12	3.01e+12	2.762e+12	9.773e+12	5.832e+12	1.286e+12	2.813e+12	6.991e+12	5.471e+12	1.544e+12	9.25e+11	1.719e+12	4.042e+12	1.146e+14	0	1.5228e+13	2.962e+12	0	3.9573e+13	0	3.971e+12	4.041e+12	0	0	1.6756e+13	3.48e+11	0	0	2.6e+12	0	6.05e+11	9.858e+12	0	0	0	4.722e+12	4.27e+11	3.47e+12	3.7766e+13	4.54e+11	8.994e+13	1.08e+12	1.216e+12	1.979e+12	8.99e+11	4.195e+12	1.257e+12	7.184e+12	2.642e+12	1.248e+13	1.8275e+13	7.3013e+13	3.45e+12	3.47e+11	9.09e+13	0	5.67e+11	0	3.4e+11	8.146e+12	3.567e+12	1.0329e+13	1.4034e+13	7.561e+12	6.404e+12	0	0	6.34e+11	0	2.232e+12	0	0	0	0	0	0	0	0	0	0	3.78e+11	0	0	0	0	0	0	0	0	1.567e+12	3.36e+12	0	3.572e+12	0	4.52e+11	7.76e+11	4.92e+11	0	0	0	1.243e+12	0	0	0	5.148e+12	2.367e+12	0	7.132e+12	0	0	0	0	0	0	0	7.926e+12	1.944e+12	4.07e+11	0	0	7.64e+11	0	0	0	8.922e+12	0	0	0	0	0	4.744e+12	0	0	0	0	0	0	0	4.366e+12	0
0	0	4.71598e+14	0	0	0	0	2.6902e+14	6.7582e+13	3.837e+12	1.17e+13	3.646e+12	9.38e+11	6.153e+12	7.722e+12	7.45e+11	0	9.5e+11	9.95e+11	9.558e+12	7.3558e+13	7.93e+11	7.5e+11	3.0617e+13	1.332e+12	1.8495e+13	3.72957e+14	0	1.8179e+13	2.036e+12	3.518e+12	3.5794e+13	3.863e+12	3.48e+11	3.635e+12	2.075e+12	0	6.1554e+13	3.268e+12	0	0	2.494e+12	6.39e+11	0	3.0812e+13	0	0	0	5.092e+12	0	9.986e+12	4.976e+13	0	2.0541e+13	2.156e+12	6.006e+12	5.485e+12	0	3.655e+12	5.187e+12	1.134e+13	0	8.4842e+13	2.661e+13	5.549e+12	1.087e+12	6.247e+12	1.04286e+14	0	0	0	2.83e+12	0	6.775e+12	2.2002e+13	2.7066e+13	0	3.64e+11	0	0	1.936e+12	0	6.83e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.072e+12	2.906e+12	0	0	0	6.084e+12	5.68e+11	0	3.812e+12	1.046e+12	7.35e+11	0	0	0	0	0	3.692e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69e+11	0	0	0	0	0	0	4.95e+11	0	0	0	0	0	8.16e+11	3.7e+11	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3.284e+12	2.904e+12	0	0	0	0	0	0	0	0	0	0	0	6.688e+12	5.38e+11	0	9.1e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65e+11	0	5.589e+12	0	0	0	0	3.8444e+13	0	0	0	0	0	0	0	1.7474e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.846e+12	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.849e+12	0	0	0	1.032e+12	0	0	0	0	1.7089e+13	0	3.63e+11	7.33e+11	0	0	0	0	0	0	0	5.03e+11	0	0	0	0	2.272e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.174e+12	0	0	0	0	0	4.02e+11	0	0	1.393e+12	0	4.98e+11	0	0	0	0	3.26e+11	0	0	0	7.91e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.299e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.637e+12	0	0	0	0	3.9529e+13	2.624e+12	4.64e+11	3.56e+11	3.99e+11	1.165e+12	0	0	0	0	0	0	0	5.7971e+13	0	1.445e+12	5.69e+11	0	0	9.298e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01e+11	0	0	0	6.12e+11	4.5e+11	0	4.69e+11	0	1.129e+12	0	6.034e+12	4.54e+11	1.0808e+13	0	0	2.439e+12	0	0	3.537e+12	6.54e+11	0	0	0	1.68e+12	0	0	4.17e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56e+11	0	0	0	0	0	5.17e+11	0	0	0	0	0	0	5.43e+11	0	0	0	5.6e+11	0	0	0	0	0	3.33e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76e+12	4.8505e+13	3.60081e+14	9.5265e+13	4.8579e+13	4.19e+12	1.0361e+13	1.75163e+14	1.43713e+15	1.25727e+14	7.3146e+13	9.9031e+13	9.4022e+13	4.16409e+14	5.51958e+14	2.3719e+13	5.2432e+13	1.48202e+14	7.754e+13	1.99315e+14	1.80505e+15	2.11955e+14	5.93e+12	7.71403e+14	6.0694e+13	3.2259e+13	4.99193e+15	1.074e+12	0	1.6968e+13	6.2398e+14	1.02063e+15	1.58042e+14	8.34e+11	2.95906e+14	8.19416e+14	4.429e+12	6.78206e+14	1.25865e+14	6.5573e+13	0	2.1096e+13	5.0767e+13	1.021e+13	3.27119e+14	2.4921e+13	2.7685e+13	3.2374e+13	1.06381e+15	2.3176e+13	5.66621e+14	1.65872e+14	8.134e+12	4.23802e+14	2.40211e+14	5.12159e+14	3.83298e+14	5.1071e+13	2.32077e+14	3.7942e+13	8.22313e+14	4.30566e+14	3.02814e+15	1.08546e+16	1.67037e+14	4.343e+12	1.55156e+14	2.60226e+15	7.3304e+13	7.305e+12	2.8043e+13	1.3907e+14	1.754e+13	1.37786e+14	1.83279e+14	1.43698e+15	1.306e+13	1.1005e+13	1.3066e+13	4.502e+12	1.3546e+13	0	1.17021e+14	1.973e+12	0	2.148e+12	5.37e+11	9.724e+13	2.13856e+14	1.39e+12	3.149e+12	3.42e+11	6.56e+11	3.2616e+13	1.13687e+14	1.7864e+13	3.6038e+13	2.67671e+14	2.19735e+14	2.2315e+13	3.5347e+13	4.215e+12	4.5779e+13	1.28851e+14	0	6.522e+12	1.29427e+14	4.9951e+13	8.1702e+13	0	4.8811e+13	6.731e+12	1.3858e+13	3.8612e+14	3.699e+12	8.6e+11	1.2776e+13	5.083e+12	2.1374e+13	9.435e+12	3.3049e+13	2.33e+12	6.951e+13	3.245e+12	1.056e+12	6.193e+12	1.691e+12	0	4.2377e+13	0	1.4722e+13	2.0327e+13	6.5459e+13	3.227e+13	1.43901e+14	6.69e+11	6.9383e+13	1.03131e+14	0	3.567e+13	9.092e+13	1.61957e+14	9.771e+12	1.47895e+15	2.9239e+13	0	1.0978e+13	1.37469e+14	1.806e+12	2.4033e+13	1.903e+12	0	0
1.017e+12	1.61598e+14	3.6786e+13	1.843e+13	1.21e+12	1.6964e+13	8.543e+12	1.41569e+15	0	9.4991e+13	8.7719e+13	4.1574e+13	2.7382e+13	1.17782e+14	3.5098e+13	4.152e+12	9.4785e+13	4.1541e+13	5.7994e+13	4.01843e+14	2.11333e+15	5.7075e+13	1.118e+12	2.71529e+14	2.8535e+13	2.5425e+13	1.41136e+14	1.118e+12	5.9162e+13	4.241e+12	1.55517e+14	9.5767e+13	3.7547e+13	1.636e+12	9.5519e+13	9.8544e+13	1.214e+12	1.9276e+13	6.2159e+13	1.1299e+13	0	1.5084e+13	5.099e+12	2.6028e+13	1.2045e+13	2.4935e+13	1.08345e+14	3.568e+12	1.23628e+14	3.1993e+13	1.97922e+14	2.95483e+14	6.709e+12	3.8982e+13	9.1122e+13	7.07257e+14	1.2118e+14	5.1211e+13	4.7405e+13	7.6572e+13	5.07025e+14	8.5134e+13	3.65378e+15	1.5596e+14	1.5805e+13	5.3049e+13	2.79583e+14	6.84964e+14	3.4186e+13	2.6772e+13	2.7323e+13	1.92703e+14	3.1159e+13	1.8364e+13	2.0558e+13	6.32626e+14	5.72e+11	1.199e+12	6.852e+12	1.921e+12	1.0513e+13	8.361e+12	2.438e+12	1.362e+12	0	1.201e+12	0	4.634e+12	7.471e+12	7.15e+11	8.59e+11	0	0	9.94e+11	5.012e+12	1.6439e+13	3.339e+12	1.98e+13	2.2917e+13	1.812e+12	1.552e+12	1.612e+12	2.0224e+13	1.16254e+14	9.927e+12	3.49e+12	1.1289e+13	2.9507e+13	1.03834e+14	4.5225e+13	2.043e+12	2.328e+12	6.27e+12	2.5606e+13	1.787e+12	4.253e+12	6.865e+12	3.68e+11	7.595e+12	1.979e+12	9.95e+11	3.98e+11	4.05e+12	1.077e+12	2.888e+12	1.488e+12	1.445e+12	0	3.366e+12	9.13e+11	1.7489e+13	1.63e+12	5.163e+12	1.158e+12	6.189e+12	0	3.59e+12	6.238e+12	0	1.5809e+13	2.224e+12	1.2317e+13	6.28e+11	4.9279e+13	6.65e+12	0	0	0	0	0	0	0	0
0	0	1.274e+12	8.27e+11	0	0	0	1.15445e+14	2.8544e+13	0	1.268e+12	5.184e+12	0	1.626e+12	0	0	1.612e+12	4.16e+11	2.202e+12	3.36e+11	5.2942e+13	1.434e+12	0	1.8438e+13	4.26e+11	2.959e+12	9.13e+12	0	0	6.66e+11	7.412e+12	4.379e+12	5.655e+12	0	4.05e+11	3.923e+12	5.04e+11	0	1.5941e+13	0	0	7.7704e+13	4.46e+11	1.331e+12	1.533e+12	3.29e+11	6.82e+11	1.297e+12	1.2396e+13	0	6.0078e+13	0	0	2.034e+12	1.6859e+13	3.0347e+13	2.9367e+13	0	3.89e+11	2.434e+12	3.6116e+13	4.018e+12	7.4975e+13	1.857e+13	3.84e+11	0	1.6712e+13	2.05128e+14	3.154e+12	5.54e+11	4.81e+11	2.442e+12	0	1.234e+12	9.31e+11	2.7595e+13	0	0	0	0	0	0	6.16e+11	0	0	0	0	3.64e+11	0	0	0	0	0	0	0	0	0	5.04e+11	1.026e+12	0	0	0	0	3.744e+12	0	0	3.8e+11	0	0	0	0	0	0	0	0	3.68e+11	0	0	0	0	0	0	0	0	2.7081e+13	0	0	0	0	0	0	0	0	0	6.63e+11	0	0	0	7.36e+11	1.18966e+14	0	0	0	1.516e+12	0	0	0	7.2e+11	0	0	0	0	0
