8.7981e+13	2.3751e+13	4.144e+12	8.4904e+13	9.013e+12	7.911e+13	4.1591e+13	1.6604e+14	4.43e+11	1.22124e+14	2.006e+13	4.06211e+15	4.1683e+13	8.6831e+13	4.6992e+13	1.9374e+13	4.09237e+14	1.1585e+13	1.53e+13	1.32362e+14	3.371e+12	1.09646e+14	2.5381e+13	3.33168e+14	1.6631e+13	2.3297e+13	4.48269e+14	1.59371e+14	7.053e+13	1.0258e+13	6.24283e+14	8.87e+11	6.9168e+13	1.2612e+13	2.92997e+14	2.76298e+14	1.6988e+13	1.4776e+13	3.9818e+13	7.0842e+13	2.26145e+14	2.6881e+13	8.6542e+13	1.1746e+13	3.9462e+13	1.443e+12	4.601e+12	1.2019e+13	0	6.085e+12	6.1e+11	2.1888e+13	3.87e+11	0	2.9378e+13	3.743e+12	2.251e+13	9.554e+12	2.4186e+13	1.275e+12	2.1788e+13	0	7.41e+11	4.521e+12	4.179e+12	2.72e+12	1.1456e+13	1.328e+13	3.163e+12	4.1326e+13	2.128e+12	3.9779e+13	1.344e+12	5.248e+12	2.921e+12	1.634e+12	2.1714e+13	8.113e+12	2.287e+12	2.86e+11	9.086e+12	2.448e+12	1.58576e+14	1.4976e+13	1.704e+13	1.9991e+13	4.646e+12	0	1.45e+13	2.5801e+13	1.70598e+14	2.779e+12	7.061e+12	7.7065e+13	5.33e+12	7.3102e+13	3.25472e+14	2.242e+12	0	4.854e+12	3.581e+12	1.0033e+13	3.814e+12	2.2696e+13	1.79033e+14	1.072e+12	5.25e+11	1.5986e+13	0	1.153e+12	5.442e+12	3.366e+12	1.0618e+13	7.4e+11	0	4.39058e+14	2.89285e+14	2.0742e+13	1.6332e+13	1.2026e+13	3.883e+12	5.1968e+13	1.6069e+13	3.2522e+13	3.241e+12	1.1981e+13	6.6116e+13	1.4125e+13	4.238e+12	6.1e+12	3.53027e+14	1.3918e+13	1.39785e+14	1.0284e+13	9.936e+12	9.954e+12	1.3053e+13	0	1.0627e+14	2.786e+12	1.143e+12	3.97792e+14	5.508e+12	1.679e+13	0	0	0	0	0
5.01e+11	0	0	3.20969e+14	0	1.35588e+14	0	0	0	1.75286e+14	0	8.9709e+13	1.10364e+14	5.42e+11	2.2802e+13	0	0	4.598e+12	0	0	0	0	0	0	0	0	0	0	1.9986e+13	1.136e+12	0	0	7.3275e+13	0	5.91248e+14	3.78874e+14	0	0	5.129e+12	0	0	0	0	0	0	0	0	0	0	1.5509e+13	0	2.345e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06e+11	3.918e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66e+11	0	0	0	0	0	0	0	0
2.394e+12	0	0	2.18e+12	0	9.55e+11	0	0	4.524e+12	4.2325e+13	0	3.7415e+13	5.22e+11	0	6.09e+11	0	0	0	0	0	0	0	0	0	0	0	8.17e+11	0	4.82e+11	0	0	3.31e+11	0	0	4.736e+12	3.434e+12	0	0	3.05e+11	0	4.092e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23e+11	0	0	0	0	0	0	0	0	1.239e+12	0	0	0	0	0	0	0	0	0	0	0	8.38e+11	0	5.027e+12	0	0	0	0	3.29e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72e+11	0	0	0	0	0	0	0	2.863e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.4977e+13	1.59036e+14	5.96e+12	0	6.9533e+13	3.96198e+14	7.4118e+13	6.3694e+13	5.95e+12	1.32783e+15	3.858e+13	1.10172e+15	2.20966e+14	1.86235e+14	1.11823e+14	7.687e+12	8.6661e+13	1.8413e+13	1.78884e+14	8.378e+13	1.12e+12	3.2959e+13	3.7997e+13	1.05902e+14	8.702e+12	1.433e+13	2.4396e+13	5.559e+13	4.48461e+14	3.3274e+13	2.1566e+13	4.252e+12	3.5876e+14	5.5028e+13	2.02416e+15	5.66003e+14	7.06e+12	3.259e+12	2.6862e+14	1.1893e+13	1.8212e+13	2.185e+12	7.5093e+13	6.7106e+13	8.905e+12	1.853e+12	7.016e+12	4.275e+12	9.114e+12	1.589e+12	1.942e+12	8.4206e+13	0	5.35e+11	1.2659e+13	0	4.907e+12	4.94e+12	3.269e+12	6.51e+11	7.007e+12	7.06e+11	0	1.289e+12	1.127e+12	1.186e+12	5.18e+11	1.6508e+13	1.251e+12	2.2221e+13	6.74e+11	2.3282e+13	7.79e+11	1.346e+12	2.94e+11	6.63e+11	1.4168e+13	5.663e+12	3.453e+12	2.1227e+13	4.7257e+13	3.0956e+13	2.4574e+13	4.8771e+13	2.062e+12	1.9078e+13	2.01e+12	1.906e+12	2.5771e+13	1.3495e+13	1.13326e+14	1.5167e+13	8.826e+13	2.5856e+13	2.251e+12	7.3007e+13	6.108e+13	3.4e+11	9.66e+11	1.4592e+13	6.0484e+13	0	3.745e+12	2.271e+12	1.79493e+14	1.503e+12	0	4.44e+12	3.18e+11	3.35e+11	1.4963e+13	2.1278e+13	2.238e+12	1.94e+12	0	9.586e+12	2.439e+13	9.58e+11	9.09e+12	2.63e+12	4.57e+12	2.5502e+13	4.2036e+13	2.648e+12	5.5965e+13	1.032e+12	1.43565e+14	6.434e+12	0	3.0304e+13	1.8944e+13	1.987e+12	1.494e+13	2.3325e+13	7.483e+12	1.522e+12	6.585e+12	0	5.5535e+13	2.3529e+13	3.512e+12	2.8462e+13	0	0	0	0	0	0	0
7.667e+12	0	0	1.8238e+13	0	1.1889e+13	1.364e+12	0	0	3.732e+13	1.291e+12	9.0941e+13	1.473e+13	4.2692e+13	1.9791e+13	4.92e+11	3.794e+12	2.684e+12	1.1762e+13	7.92e+11	0	1.25e+12	7.939e+12	1.1398e+13	3.09e+11	0	1.254e+12	1.0756e+13	1.5656e+13	0	0	0	2.2145e+13	2.66e+12	4.6636e+13	1.78286e+14	0	0	4.15e+11	8.28e+11	7.56e+11	0	3.476e+12	3.468e+12	0	0	0	0	0	3.65e+11	0	1.629e+12	0	0	4.01e+11	0	0	0	0	0	6.8925e+13	0	0	0	0	0	0	2.85e+11	0	1.313e+12	0	4.72e+11	0	0	0	0	0	3.09e+11	0	0	0	0	9.24e+11	3.03e+11	0	2.997e+12	0	0	0	0	3.447e+12	0	2.132e+12	0	0	9.449e+12	0	0	0	1.875e+12	5.71e+11	0	0	0	0	0	0	0	0	1.7891e+13	0	4.6e+11	0	3.2e+11	0	0	1.237e+12	0	0	0	0	5.33e+11	2.126e+12	0	1.865e+12	0	2.683e+12	0	0	6.685e+12	1.746e+12	0	1.23e+12	0	1.01057e+14	0	2.84e+11	0	1.137e+12	7.7e+11	0	5.26e+11	4.72e+11	0	0	0	0	0	0
8.5615e+13	3.5042e+13	3.649e+12	3.98913e+14	2.9739e+13	0	2.0289e+13	2.7466e+13	5.639e+12	8.52827e+14	2.1916e+13	4.52862e+14	1.09081e+14	2.35307e+14	1.20369e+14	5.838e+12	5.0813e+13	3.5397e+13	7.6575e+13	4.6527e+13	7.42e+11	1.3329e+13	4.9653e+13	6.3875e+13	3.757e+12	6.731e+12	2.6695e+13	8.6337e+13	1.60268e+14	1.1192e+13	7.547e+12	3.895e+12	1.21541e+15	5.2742e+13	2.19376e+15	9.76152e+14	1.3179e+13	3.008e+12	2.7915e+13	8.642e+12	2.5819e+13	1.541e+12	2.7936e+13	1.8688e+13	1.3799e+13	2.939e+12	5.233e+12	1.249e+12	7.4e+11	4.141e+12	6.19e+11	2.2763e+13	0	1.017e+12	2.502e+12	6.36e+11	3.862e+12	3.096e+12	3.475e+12	1.17e+12	5.334e+12	8.25e+11	0	2.087e+12	3.109e+12	7.71e+11	5.21e+11	1.25e+13	7.16e+11	3.25e+12	0	1.8134e+13	2.021e+12	1.2753e+13	5.59e+11	1.205e+12	5.365e+12	3.881e+12	6.142e+12	3.305e+12	8.9e+12	2.788e+12	4.9553e+13	9.258e+12	4.698e+12	1.4595e+13	8.59e+12	2.985e+12	3.82e+12	9.846e+12	4.9466e+13	2.99e+11	2.2505e+13	8.694e+12	2.112e+12	3.3791e+13	2.8219e+13	0	7.01e+11	3.896e+12	1.1945e+13	8.85e+11	2.567e+12	3.906e+12	4.4336e+13	2.834e+12	3.58e+11	7.23e+12	0	9.89e+11	1.4241e+13	4.716e+12	2.782e+12	1.577e+12	0	7.421e+12	2.9939e+13	0	5.658e+12	3.378e+12	5.82e+11	2.653e+13	1.3187e+13	1.286e+12	2.6216e+13	1.268e+12	4.7132e+13	5.15e+12	0	1.1424e+13	2.9999e+13	5.531e+12	5.754e+12	4.818e+12	4.563e+12	2.6e+12	4.614e+12	3.611e+12	2.1667e+13	2.5609e+13	1.814e+12	2.1938e+13	0	0	0	0	0	0	0
4.1102e+13	6.58e+11	0	2.2483e+14	2.294e+12	4.5524e+13	0	0	0	6.4482e+13	0	1.9008e+14	8.6364e+13	1.7026e+13	1.1393e+13	0	1.11e+12	5.851e+12	7.155e+12	8.84e+12	0	0	3.268e+12	4.956e+12	1.437e+12	0	1.097e+12	7.943e+12	2.0014e+13	3.18e+11	8.31e+11	0	7.4919e+13	1.2955e+13	1.20456e+14	1.24014e+14	0	3.09e+11	4.621e+12	0	3.62e+11	0	6.639e+12	0	0	0	0	0	0	7e+11	0	3.885e+12	0	0	0	0	0	7.65e+11	0	0	6.73e+11	0	0	0	0	0	0	8.0078e+13	0	0	0	6.5782e+13	1.117e+12	0	0	0	0	9.85e+11	0	0	1.243e+12	0	0	1.786e+12	1.1429e+13	7.86e+11	0	0	0	1.2268e+13	1.477e+12	0	9.169e+12	1.673e+12	0	1.52723e+14	5.76e+11	0	0	1.112e+12	6.467e+12	0	0	0	1.7608e+13	0	0	0	0	0	0	3.37e+11	0	0	0	0	3.9e+11	0	0	0	1.3038e+13	4.76e+11	1.942e+12	0	3.918e+12	0	1.9212e+13	4.76e+11	0	0	5.194e+12	0	0	5.53e+11	0	0	5.77e+11	0	1.1342e+13	7.642e+12	1.8635e+13	0	0	0	0	0	0	0	0
2.93044e+14	2.188e+12	0	2.365e+13	3.6e+11	1.6281e+13	1.047e+12	0	0	3.4234e+13	4.997e+12	3.12148e+14	3.229e+12	7.695e+12	5.313e+12	2.5629e+13	3.9671e+13	9.324e+12	2.46e+12	2.6647e+13	8.13e+11	3.34e+11	9.03e+11	3.5431e+13	3.51e+11	2.6831e+13	1.1909e+13	3.049e+12	1.3027e+13	2.5998e+13	1.3346e+13	0	3.9666e+13	0	8.1639e+13	3.24682e+14	1.64e+12	0	2.0177e+13	1.0575e+13	1.7447e+13	2.052e+12	4.03e+11	3.94e+11	1.2652e+13	0	0	2.425e+12	0	1.194e+12	0	7.818e+12	0	0	2.121e+12	0	0	3.66e+11	9.846e+12	0	2.84e+11	0	0	0	4.09e+11	0	0	1.109e+12	1.736e+12	1.5545e+13	0	2.186e+12	2.99e+11	0	0	0	9.725e+12	2.787e+12	1.625e+12	2.397e+12	4.11e+11	0	1.0916e+13	5.386e+12	0	0	0	0	2.643e+12	0	0	1.096e+12	3.4541e+13	2.3296e+13	0	7.3e+11	0	0	0	1.091e+12	1.5819e+13	1.889e+12	0	0	1.85424e+14	0	3.17e+11	0	0	0	0	4.5e+11	1.477e+12	0	0	0	2.6999e+13	0	6.436e+12	4.14e+12	0	1.0523e+13	2.672e+12	9.165e+12	4.2122e+13	1.1428e+13	8.69e+11	4.24e+11	3.0267e+13	4.41e+11	2.045e+12	0	1.447e+12	1.28e+12	0	0	0	0	9.94e+11	2.7861e+13	3.96e+11	1.2121e+13	0	0	0	0	0	0	0
5.144e+12	0	4.399e+12	4.756e+12	1.231e+12	3.139e+12	0	0	0	9.1417e+13	0	1.9988e+13	2.537e+12	1.423e+12	4.04e+12	0	3.02e+11	9.18e+11	0	0	0	3.18e+11	0	6.24e+11	0	0	0	1.446e+12	1.323e+12	0	0	1.677e+12	1.58e+12	0	5.368e+12	3.781e+12	0	0	0	0	0	0	0	0	0	0	5.38e+11	0	0	0	0	0	0	1.214e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.358e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58e+11	0	0	0	4.69e+11	0	0	0	0	0	0	0	0	0	3.3e+11	8.3e+11	0	0	1.901e+12	0	7.291e+12	0	3.3e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	1.912e+12	0	0	3.9e+11	0	0	0	0	0	0	0	1.67e+12	0	0	0	0	0	0	0	0	0	0	0
1.27356e+14	3.0438e+13	1.06852e+14	1.16207e+15	8.1645e+13	4.94857e+14	4.1144e+13	5.031e+13	7.9633e+13	0	2.0108e+13	8.42295e+14	3.40272e+14	2.30297e+14	1.36192e+14	7.838e+12	8.9289e+13	3.6356e+13	9.3295e+13	9.1004e+13	9.39e+11	3.0688e+13	5.9751e+13	1.12521e+14	1.6418e+13	9.545e+12	1.9011e+13	9.1032e+13	5.81332e+14	7.6339e+13	1.3737e+13	2.0715e+13	1.27125e+15	5.3442e+13	2.41711e+15	7.49472e+14	6.178e+12	2.492e+12	6.5268e+13	6.259e+12	1.4634e+13	3.4961e+13	3.9446e+13	2.6998e+13	3.449e+12	4.8348e+13	9.1695e+13	3.013e+12	8.77e+11	2.437e+12	1.4852e+13	7.6093e+13	0	2.0196e+13	8.204e+12	3.35e+11	3.598e+12	6.788e+12	2.209e+12	8.914e+12	1.0222e+13	3.8476e+13	0	2.381e+12	1.031e+12	2.158e+12	4.033e+12	1.9247e+13	3.552e+12	2.0098e+13	1.382e+12	1.2344e+13	1.432e+12	1.324e+12	1.859e+12	1.9637e+13	1.1184e+13	8.444e+12	4.576e+12	7.1958e+13	4.71048e+14	5.5794e+13	1.3727e+13	4.5309e+13	1.862e+12	2.8687e+13	2.879e+12	7.1724e+13	6.139e+12	8.564e+12	1.0252e+14	1.095e+12	8.3135e+13	1.1656e+13	1.4845e+13	7.1496e+13	8.7655e+13	7.59e+11	8.453e+12	7.872e+12	3.0742e+13	3.85e+11	6.8337e+13	6.119e+12	2.56398e+14	3.6353e+13	4.35e+11	1.952e+12	1.3561e+13	7.6e+11	1.57135e+14	5.132e+12	4.684e+12	1.9511e+13	2.078e+12	1.2554e+13	2.6494e+13	3.519e+12	5.619e+12	1.829e+12	1.102e+12	1.0343e+13	4.6523e+13	1.73e+12	3.8302e+13	9.64e+11	1.05368e+14	2.283e+12	0	1.68575e+14	1.7126e+13	4.86e+11	2.0293e+13	2.3556e+13	1.5504e+13	1.33e+12	2.478e+12	1.6612e+13	6.4798e+13	2.6286e+13	3.73e+12	1.5499e+13	0	0	0	0	0	0	0
