6.4474e+13	7.138e+12	1.33262e+14	9.6332e+13	9.0608e+13	4.7074e+13	8.4652e+13	7.543e+13	2.5675e+13	6.81e+12	3.5596e+13	2.0621e+13	1.55085e+14	1.0138e+13	7.36e+12	3.4597e+13	4.6846e+13	6.82e+12	1.21065e+14	1.6803e+13	2.16858e+14	1.2946e+13	3.9138e+13	9.058e+12	1.47573e+14	2.2543e+13	1.2447e+13	3.325e+12	6.627e+12	1.8094e+13	4.04e+11	1.50288e+15	1.6649e+13	3.7148e+13	1.6029e+13	4.0112e+13	3.5506e+13	1.31016e+14	1.1968e+13	3.789e+13	7.387e+12	0	3.454e+12	4.34e+11	8.136e+12	4.64e+11	1.2062e+13	1.317e+12	8.613e+12	8.217e+12	2.5994e+13	3.64e+11	6.954e+12	0	1.379e+12	7.108e+12	3.166e+12	1.756e+12	0	3.097e+12	3.18e+11	5.9e+11	1.903e+12	3.5241e+13	1.932e+12	2.486e+12	0	2.9269e+13	5.636e+12	2.54e+11	6.7227e+13	5.95e+12	1.02e+12	2.349e+12	2.774e+12	9.919e+13	2.206e+12	7.72e+12	1.596e+12	3.8e+11	2.841e+12	0	1.4135e+13	1.9237e+13	7.9765e+13	7.08e+11	1.179e+12	2.7466e+13	2.591e+12	6.1703e+13	6.2425e+13	0	1.59238e+14	2.951e+12	2.549e+12	7.9e+11	1.526e+12	1.58117e+14	2.05e+11	3.64e+11	0	9.8e+12	0	2.59e+11	2.79e+11	3.467e+12	2.66e+12	0	4.3555e+13	5.347e+12	1.1178e+13	5.512e+12	1.862e+12	2.6781e+13	1.4694e+13	4.752e+12	6.508e+12	8.644e+12	1.3845e+13	4.962e+12	0	2.062e+12	1.14817e+14	6.486e+12	2.756e+13	9.947e+12	1.511e+12	2.4403e+13	8.695e+12	9.771e+12	0	2.5763e+13	3.971e+12	1.95455e+14	9.13e+11	1.752e+12	5.292e+12	0	4.664e+12	2.35e+11	0	0	0	0	0	0	0	0	0
0	0	0	0	4.3297e+13	0	0	0	1.064e+12	0	0	0	0	0	0	0	0	0	0	0	0	9.31e+11	3.615e+12	0	1.19424e+14	1.067e+12	0	0	2.103e+12	0	0	1.5985e+13	0	0	0	3.1342e+13	1.4748e+13	1.10634e+14	0	2.5517e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85e+11	0	0	0	0	0	0	0	2.74e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.761e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2407e+13	0	0	8.4367e+13	1.513e+12	6.816e+12	1.1524e+13	0	4.842e+12	2.972e+12	0	1.579e+12	7.752e+12	0	3.81e+11	7.69e+11	3.171e+12	0	1.0686e+13	2.84e+11	2.9508e+13	0	4.06e+11	1.133e+12	4.6368e+13	0	9.3e+11	0	0	9.1e+11	0	1.0227e+13	5.4e+11	0	2.084e+12	6.18e+11	2.054e+12	3.887e+12	3.876e+12	1.09e+13	0	0	0	0	2.9e+12	0	3.174e+12	0	0	0	3.24e+12	0	0	0	0	0	0	0	0	1.035e+12	0	0	0	2.69e+11	0	1.14e+12	0	1.169e+12	0	0	9.62e+11	0	0	0	1.737e+12	8.5343e+13	5.097e+12	0	0	0	0	0	0	7.27e+11	1.0528e+13	0	8.049e+12	7.17e+11	0	5.938e+12	5.333e+12	0	2.643e+12	0	2.02e+11	0	0	5.0608e+13	0	0	0	0	0	0	0	0	0	0	1.1887e+13	0	4.23e+11	1.32e+12	0	1.121e+12	8.21e+11	0	4.016e+12	0	0	0	0	2.112e+12	2.167e+12	0	4.16e+11	2.77e+11	0	2.861e+12	0	0	0	1.572e+12	7.32e+11	5.395e+12	0	1.405e+12	1.844e+12	0	3.29e+11	0	0	0	0	0	0	0	0	0	0
2.6999e+14	0	2.87787e+14	6.329e+12	5.5941e+13	6.492e+12	2.618e+13	0	1.3877e+13	7.5e+12	1.2327e+13	9.55e+11	3.489e+13	2.732e+12	4.864e+12	3.179e+12	4.085e+12	4.509e+12	2.9218e+13	3.68e+11	4.4995e+13	3.327e+12	5.448e+12	0	8.8173e+13	2.89e+11	3.6e+11	0	2.724e+12	0	0	1.77986e+14	4.13e+12	1.793e+12	1.422e+12	4.9192e+13	6.345e+12	6.344e+13	2.809e+12	7.831e+12	0	0	0	0	8.11e+11	0	4.52e+11	0	0	0	4.9e+11	0	4.68e+11	0	0	0	0	0	0	0	0	0	0	2.03e+11	0	0	0	2.15e+11	1.123e+12	0	1.508e+12	3.27e+11	0	0	2.06e+11	2.243e+12	5.78e+11	0	0	0	0	0	0	3.038e+12	8.93e+12	0	1.2448e+13	0	0	1.1823e+13	1.244e+12	0	4.351e+12	0	0	0	0	6.8366e+13	0	0	0	0	0	0	0	0	0	0	4.543e+12	0	0	2.38e+11	0	2.72e+11	0	0	2.625e+12	0	2.595e+12	0	0	9.8e+11	1.1676e+13	0	0	0	0	3.384e+12	0	0	0	1.858e+12	4.91e+11	2.875e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.7405e+13	4.8623e+13	1.2615e+13	1.0269e+13	0	1.27531e+14	2.6476e+13	2.5112e+13	8.5459e+13	9.471e+12	1.17176e+14	3.429e+12	4.4448e+13	1.0002e+13	1.29886e+14	2.4753e+13	1.5986e+13	2.7496e+13	5.1318e+13	1.6222e+13	2.1025e+13	3.2845e+13	3.36497e+14	1.8145e+13	3.08094e+14	2.2481e+13	1.6663e+13	4.969e+12	2.6323e+13	1.977e+12	2.44e+11	4.93576e+14	5.5186e+13	3.4032e+13	3.5018e+13	5.16915e+14	1.76726e+14	9.15937e+14	1.12954e+14	1.66608e+14	9.03e+11	2.167e+12	6.665e+12	4.2e+11	4.1861e+13	0	5.78e+12	0	2.901e+12	1.794e+12	4.694e+12	5.21e+11	1.959e+12	0	3.21e+11	1.823e+12	2.131e+12	1.745e+12	9.07e+11	0	3.811e+12	1.2832e+13	3.96e+11	1.6365e+13	2.5e+11	2.99e+11	2.35e+11	9.264e+12	4.087e+12	2.99e+11	2.015e+12	3.082e+12	2.197e+13	1.3012e+13	9.01e+11	1.1881e+13	1.6656e+13	1.543e+12	4.392e+12	1.117e+12	1.273e+12	1.432e+12	1.7767e+13	1.063e+13	5.318e+13	1.2311e+13	3.3809e+13	1.3562e+13	5.32e+11	4.5018e+13	1.9315e+13	0	3.256e+12	1.1953e+13	2.6554e+13	4.25e+11	1.191e+12	1.14336e+14	5.96e+11	0	6.04e+11	2.48e+12	0	4.98e+11	2.954e+12	8.652e+12	1.041e+12	4.83e+11	7.067e+12	7.44e+11	4.031e+12	1.749e+12	3.47e+11	1.2096e+13	3.1807e+13	5.03e+11	2.1388e+13	1.401e+12	5.9994e+13	1.834e+12	0	2.2649e+13	6.723e+12	1.765e+12	6.415e+12	1.1872e+13	2.669e+12	6.2345e+13	1.657e+12	5.209e+12	0	2.9357e+13	7.963e+12	1.1626e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2016e+13	0	3e+11	0	2.14995e+14	0	0	0	5.5379e+13	0	1.8082e+13	0	8.64e+11	6.027e+12	7.08e+12	2.33e+11	0	7.8e+12	4.971e+12	0	8.03e+11	8.521e+12	1.6677e+13	3.956e+12	2.49608e+14	1.029e+12	5.2519e+13	0	4.976e+12	0	0	1.62736e+14	1.6698e+13	6.898e+12	2.48e+11	8.4544e+13	6.57e+13	1.40408e+14	1.3168e+13	8.3357e+13	0	0	3.23e+11	0	1.67e+12	0	0	0	0	3.83e+11	0	0	0	0	0	0	0	0	0	0	0	2.018e+12	0	4.9038e+13	0	0	0	0	0	0	0	0	0	4.089e+12	0	0	8.89e+11	4.077e+12	0	0	0	0	0	8.607e+12	1.739e+12	0	1.6687e+13	0	0	8.7957e+13	3.093e+12	0	0	0	7.84e+12	0	0	1.3488e+13	0	0	0	0	0	0	0	2.87e+11	0	0	0	0	0	0	8.459e+12	0	5.21e+11	0	9.378e+12	0	1.9141e+13	1.536e+12	0	0	2.232e+12	0	2.37e+11	2.22e+11	0	9.92e+11	0	0	0	2.985e+12	9.72e+12	0	6.75e+11	0	0	0	0	2.09e+11	0	0	0	0	0	0	0	0	0
1.25584e+14	1.017e+12	3.6765e+13	2.3797e+13	2.5389e+13	1.8712e+13	0	8.833e+12	1.7299e+13	8.198e+12	5.345e+12	3.0831e+13	3.8735e+13	1.2449e+13	2.135e+12	1.0811e+13	1.9458e+13	1.007e+12	4.9179e+13	1.7356e+13	8.364e+12	3.128e+12	1.2513e+13	0	3.94208e+14	4.16e+12	3.036e+12	0	3.33e+11	3.946e+12	0	2.94055e+14	8.008e+12	4.12e+11	4.265e+12	2.7852e+13	1.5318e+13	8.2488e+13	2.5781e+13	1.6942e+13	1.686e+12	0	6.12e+11	2.08e+11	5.2e+12	0	3.75e+12	2.12e+11	0	6.26e+11	1.2023e+13	0	1.331e+12	0	9.28e+11	1.9e+11	2.6e+11	5.92e+11	1.9e+11	0	0	1.8841e+13	0	4.095e+12	0	0	0	1.1312e+13	1.019e+12	1.178e+12	1.0014e+13	4.98e+11	1.462e+12	7.1e+11	8.713e+12	4.925e+12	5.311e+12	4.27e+11	2.54e+11	0	0	0	3.855e+12	0	0	1.036e+12	1.8638e+13	7.623e+12	1.87e+11	7.08e+11	0	2.31e+11	2.08e+11	2.203e+12	1.3046e+13	0	0	1.08661e+14	0	0	0	0	0	0	0	3.71e+11	7.05e+11	0	1.391e+13	6.49e+11	6.137e+12	4.197e+12	3.01e+11	6.478e+12	1.316e+12	3.855e+12	2.9459e+13	1.0447e+13	1.408e+12	2.84e+11	0	1.176e+12	8.36e+11	7.12e+11	6.685e+12	7.788e+12	0	2.3724e+13	4.61e+11	4.87e+11	0	3.29e+11	1.193e+12	2.979e+12	0	2.661e+12	2.292e+12	0	2.48e+11	0	0	0	0	0	0	0	0	0	0
6.76e+12	0	0	0	2.6018e+13	0	9.2e+11	0	8.063e+12	3.041e+12	3.279e+12	0	5.76e+11	2.9e+12	2.381e+12	0	0	3.04e+11	7.352e+12	0	5.85e+11	2.968e+12	1.2882e+13	0	2.17814e+14	6.376e+12	0	0	5.991e+12	0	0	4.0415e+13	8.356e+12	2.58e+11	0	4.3408e+13	1.6166e+13	6.524e+13	0	4.1314e+13	0	0	0	9.16e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.677e+12	0	0	0	0	0	0	2.99e+11	0	0	0	0	0	0	0	0	0	0	0	0	3.038e+12	0	0	0	9.74e+11	0	0	0	0	0	0	0	0	0	1.494e+12	0	0	0	6.38e+11	0	2.52e+11	0	0	0	0	0	0	0	0	0	0	0	6.43e+11	0	0	1.024e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.064e+12	5.48e+12	9.33e+11	6.09e+11	8.0655e+13	6.368e+12	8.57e+11	3.54e+12	0	3.75e+11	2.2975e+13	0	4.02e+12	5.973e+12	6.412e+12	2.22e+11	1.351e+12	5.036e+12	7.879e+12	0	5.84e+11	1.6314e+13	2.6482e+13	3.2e+11	1.93745e+14	1.087e+12	5.904e+12	2.4e+11	8.859e+12	0	0	9.868e+13	1.3729e+13	5.613e+12	2.921e+12	1.13597e+14	2.4055e+13	1.49507e+14	9.37e+11	2.4777e+13	0	0	0	2.49e+11	5.084e+12	0	0	0	6.01e+11	0	0	0	0	0	0	5.04e+11	6.97e+11	0	0	0	1.513e+12	1.631e+12	0	1.987e+12	0	0	0	2.04e+11	3.18e+11	0	0	5.09e+11	7.25e+11	2.183e+12	9.146e+12	0	3.365e+12	2.87e+11	1.105e+12	3.6e+11	8.4e+11	0	0	1.047e+13	1.717e+12	0	1.1705e+13	2.04e+11	3.69e+11	1.0303e+13	0	0	5.13e+11	4.94e+11	9.2e+11	0	4.113e+12	6.53e+11	3e+11	0	0	3.53e+11	0	0	3.37e+11	7.55e+11	4.05e+11	3.4e+11	1.96e+11	0	0	0	3.98e+11	0	1.471e+12	0	2.451e+12	0	1.4732e+13	5e+11	0	6.492e+12	1.23e+12	3.02e+11	2.015e+12	4.18e+11	3.63e+11	3.125e+12	0	1.511e+12	0	6.759e+12	1.268e+12	3.65e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0975e+13	0	0	1.009e+12	1.56483e+14	0	4.133e+12	2.522e+12	4.198e+13	0	6.07e+11	7.3e+11	5.249e+12	2.5999e+13	0	4.01e+11	1.225e+12	0	1.177e+12	3.33e+11	0	3.925e+12	0	0	1.73005e+14	0	0	0	2.39e+13	0	2.98e+11	9.253e+12	1.136e+12	0	1.9692e+13	1.81242e+14	3.0836e+13	9.7366e+13	6.448e+12	5.916e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.93e+11	6.56e+11	0	0	0	0	0	0	9.49e+11	4.18e+11	0	0	1.378e+12	0	0	3.44e+11	3.95e+11	0	0	0	0	0	0	0	7.582e+12	0	0	3.625e+12	3.13e+11	8.23e+11	4.504e+12	0	0	0	2.88e+11	0	0	5.683e+12	0	0	2.98e+11	0	4.28e+11	0	0	0	0	0	0	0	0	8.34e+11	0	2.179e+12	1.0497e+13	6.08e+11	7.18e+11	0	0	0	0	0	5.73e+12	0	0	1.272e+12	0	2.07e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
