9.358e+13	3.2885e+13	1.18242e+14	9.8368e+13	6.5127e+13	9.0501e+13	1.05664e+14	1.60932e+14	2.6415e+13	4.89733e+15	8.984e+13	8.73e+13	5.7223e+13	3.1435e+13	4.8897e+14	1.4685e+13	2.182e+13	1.66603e+14	3.843e+12	1.11322e+14	4.1098e+13	4.58526e+14	2.0536e+13	5.74862e+14	9.1367e+13	9.3488e+13	5.766e+12	7.53918e+14	9.7338e+13	1.8956e+13	4.16611e+14	2.50557e+14	2.035e+13	3.54e+12	3.185e+12	1.7838e+13	8.5247e+13	3.32838e+14	2.1231e+13	7.73e+11	7.723e+13	2.5502e+13	1.07146e+14	1.10708e+14	8.757e+12	1.678e+12	1.3353e+13	1.59e+11	1.0007e+13	6.3e+11	2.2211e+13	3.96e+11	4.18e+11	2.2385e+13	2.023e+12	9.02e+12	2.5516e+13	1.607e+12	2.3231e+13	1.13e+11	1.085e+12	3e+09	5.854e+12	2.1913e+13	4.977e+12	4.461e+12	4.212e+12	1.7027e+13	1.8211e+13	3.685e+12	2.5161e+13	1.577e+12	4.3233e+13	1.971e+12	6.946e+12	2.876e+12	2.515e+12	2.5791e+13	1.4017e+13	1.119e+12	3.559e+13	2.0994e+13	4.28e+11	1.5816e+13	9.796e+12	2.23401e+14	1.1803e+13	2.7108e+13	3.8398e+13	3.32e+11	1.7931e+13	4.3758e+13	2.77966e+14	3.397e+12	1.4067e+13	1.23317e+14	4.044e+12	3.90828e+14	1.983e+12	9.9e+10	6.562e+12	5.169e+12	1.2694e+13	6.487e+12	6.335e+12	2.68266e+14	8.06e+11	2.95e+11	1.214e+12	1.81e+13	2.5e+11	2.149e+12	5.38e+12	1.1542e+13	6.35e+11	4e+09	4.81597e+14	1.86244e+14	2.4153e+13	1.8113e+13	2.6619e+13	1.1068e+13	5.538e+12	2.272e+13	3.9397e+13	1.4335e+13	1.4777e+13	1.7757e+13	3.728e+12	1.0714e+13	3.63311e+14	1.2586e+13	1.68507e+14	1.7647e+13	1.2333e+13	1.2002e+13	2.0713e+13	2.5e+10	9.4231e+13	5.852e+12	2.38e+12	4.57499e+14	1.873e+12	2.1731e+13	0	0	0	0	0	0	0
2e+09	0	4.36378e+14	1.68035e+14	0	0	5.768e+12	2.28893e+14	1.27e+11	1.10552e+14	1.17576e+14	3.843e+12	2.382e+13	0	0	3.028e+12	1.792e+12	8e+09	0	3e+09	1e+09	8.207e+12	0	0	3e+09	3.7794e+13	2.21e+11	0	1.00263e+14	0	6.51301e+14	3.63731e+14	0	1.15e+11	0	1.747e+12	0	1.2e+10	0	0	5e+09	0	1.8e+10	1.565e+12	3.125e+12	0	0	0	2.1986e+13	8.6e+10	7.189e+12	0	8e+09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05e+11	0	0	0	0	0	5.7e+10	1e+09	0	0	0	0	0	0	0	0	0	0	0	0	3.28e+11	0	0	0	0	0	0	0	0	0	0	0	1.78e+11	0	1.7e+10	0	1.08e+11	0	0	0	0	0	0	0	0	0	0	2.32e+11	0	0	0	0	0	0	0	0	0	8.5e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.5081e+13	1.5341e+14	0	4.82074e+14	1.0583e+14	6.2485e+13	7.6061e+13	1.7427e+15	3.7893e+13	1.20372e+15	2.53005e+14	1.93541e+14	1.19625e+14	6.117e+12	8.2616e+13	2.374e+13	1.85657e+14	6.7978e+13	1.009e+12	4.5045e+13	4.6486e+13	1.30533e+14	1.2427e+13	2.8091e+13	6.191e+13	5.1002e+14	3.7469e+13	1.7776e+13	4.02676e+14	7.0211e+13	2.44049e+15	5.30204e+14	8.701e+12	2.3394e+13	2.356e+12	3.19699e+14	1.2971e+13	2.1755e+13	7.4013e+13	6.29e+12	3.9233e+13	4.54e+12	7.0136e+13	1.43306e+14	7.3559e+13	2.395e+12	3.699e+12	8.994e+12	2.415e+12	1.992e+12	7.5255e+13	9e+09	8.48e+11	1.0188e+13	1e+11	3.476e+12	2.6e+12	5.67e+11	7.889e+12	5.42e+11	1.2e+10	7.3e+10	6.31e+11	4.32e+12	1.064e+13	7.199e+12	2.144e+12	5.15e+11	2.8864e+13	1.218e+12	3.7518e+13	3.59e+11	1.6348e+13	1.238e+12	1.118e+12	2.94e+11	6.65e+11	1.2989e+13	5.528e+12	4.797e+12	2.491e+12	7.84e+12	2.379e+13	7.5598e+13	4.5377e+13	9.964e+12	4.9929e+13	2.36e+12	1.8814e+13	5.506e+12	2.0758e+13	1.1701e+13	1.22517e+14	1.335e+13	9.0138e+13	2.7413e+13	2.996e+12	5.6323e+13	3e+11	2.151e+12	1.8582e+13	6.4874e+13	3.37e+11	5.313e+12	4.4196e+13	2.87034e+14	1.808e+12	1.23e+11	2.191e+12	3.577e+12	9.36e+11	7.7e+11	1.7652e+13	1.631e+12	1.166e+12	8e+10	6.006e+12	1.2822e+13	1.766e+12	7.901e+12	2.076e+12	2.199e+12	3.86e+12	4.3736e+13	1.825e+12	6.1994e+13	1.734e+12	3.654e+12	9.4e+10	3.301e+13	1.5286e+13	2.456e+12	2.3599e+13	2.7458e+13	9.789e+12	1.863e+12	6.074e+12	9e+11	3.9802e+13	2.835e+13	7.539e+12	2.8726e+13	0	0	0	0	0	0	0	0	0
7.9489e+13	2.4844e+13	4.94018e+14	0	3.247e+13	2.4643e+13	3.8085e+13	1.09668e+15	3.2546e+13	4.66424e+14	1.22523e+14	2.54176e+14	1.61398e+14	5.827e+12	5.756e+13	3.4184e+13	9.215e+13	4.0957e+13	9.3e+11	1.3313e+13	6.4532e+13	7.2776e+13	1.008e+13	2.666e+13	1.05439e+14	1.89847e+14	1.201e+13	1.7968e+13	1.42449e+15	7.173e+13	2.87709e+15	9.79845e+14	1.6414e+13	4.461e+12	6.453e+12	3.5756e+13	1.0626e+13	2.3636e+13	3.54e+13	5.209e+12	3.7564e+13	3.425e+12	2.9581e+13	5.6251e+13	1.8083e+13	2.952e+12	1.3e+12	9.18e+11	4.217e+12	1.312e+12	2.7491e+13	2e+09	1.454e+12	3.619e+12	3.1e+11	2.641e+12	3.607e+12	9.91e+11	5.359e+12	9.04e+11	3.8e+10	1.4e+10	3.102e+12	3.237e+12	6.648e+12	5.057e+12	1.098e+12	5.72e+11	1.2973e+13	1.025e+12	1.4003e+13	2.49e+11	1.5674e+13	3.104e+12	1.2524e+13	5.55e+11	2.088e+12	5.904e+12	2.939e+12	6.84e+12	4.299e+12	4.002e+12	4.798e+12	1.5089e+13	5.66e+12	3.9255e+13	6.068e+12	5.736e+12	2.8185e+13	7.443e+12	2.993e+12	1.1327e+13	4.9612e+13	3.69e+11	2.1639e+13	9.069e+12	3.143e+12	2.2693e+13	1.86e+11	7.79e+11	5.909e+12	2.2325e+13	6.11e+11	4.027e+12	5.45e+12	5.2892e+13	2.981e+12	1.73e+11	4.02e+12	8.412e+12	5.86e+11	2.947e+12	1.5469e+13	2.751e+12	1.165e+12	1.94e+11	7.25e+12	1.4696e+13	1.3529e+13	4.865e+12	1.289e+12	2.341e+12	6.61e+11	1.3382e+13	1.596e+12	2.5409e+13	1.806e+12	5.216e+12	8.2e+10	1.2328e+13	3.4975e+13	4.99e+12	5.526e+12	4.998e+12	2.872e+12	2.674e+12	3.494e+12	5.37e+11	2.9166e+13	3.4434e+13	1.08e+12	2.8004e+13	0	0	0	0	0	0	0	0	0
9.6421e+13	5.56e+11	2.70082e+14	9.5176e+13	0	7.7e+12	1.55939e+14	8.6443e+13	4.4e+10	1.55284e+14	1.06452e+14	1.463e+13	1.0215e+13	0	8.37e+11	6.385e+12	6.897e+12	2.699e+12	0	8e+09	4.43e+12	7.999e+12	1.2e+10	1.81e+12	8.411e+12	2.6281e+13	3.96e+11	6.88e+11	7.9542e+13	1.3358e+13	1.35324e+14	1.8891e+14	4.41e+11	3.23e+11	7.7e+10	6.392e+12	4.3e+10	5.04e+11	4.462e+12	1.242e+12	1e+09	5.08e+11	1.0845e+13	3.1873e+13	2e+11	3e+09	0	2.85e+11	7.17e+11	0	3.702e+12	0	0	4.6e+10	0	1.011e+12	0	1e+09	6e+09	3.1e+10	0	0	1.27e+11	2.93e+11	5.3e+10	9e+09	9.3e+10	1e+09	9.2482e+13	5e+09	3.5e+10	0	6.2169e+13	9.71e+11	1.35e+11	3e+09	0	2.5e+10	9.09e+11	6e+09	3e+09	2.095e+12	1.14e+11	4.092e+12	0	6e+09	1.268e+12	1.6942e+13	6.6e+11	1.326e+12	0	9.724e+12	1.397e+12	1e+09	1.8437e+13	2.03e+11	1e+09	3.22e+11	0	2.7e+10	1.01e+12	6.9e+12	0	1e+10	1.07e+11	2.134e+13	2.7e+10	0	3e+09	2.16e+11	3.97e+11	0	3.34e+11	1.31e+11	1e+09	0	3e+11	1.31e+11	2e+09	0	1.2e+10	0	1.5406e+13	2.959e+12	1e+09	7.279e+12	0	7.02e+11	0	1.06e+11	5.373e+12	1.71e+11	1.62e+11	3.86e+11	7.1e+10	2.84e+11	1.5e+11	0	1.2393e+13	8.137e+12	2.2949e+13	8.1e+10	3.72e+11	1.46e+11	0	0	0	0	0	0	0
3.21196e+14	2.048e+12	2.8919e+13	1.7095e+13	5.47e+11	0	4.59e+11	4.6398e+13	4.938e+12	3.44027e+14	6.818e+12	8.74e+12	6.493e+12	3.5975e+13	3.3348e+13	9.327e+12	2.94e+12	4.1803e+13	7.61e+11	5e+09	1.112e+12	3.7834e+13	2.6025e+13	1.5218e+13	2.939e+12	1.5183e+13	3.7042e+13	1.3436e+13	4.2836e+13	5.48e+11	8.6424e+13	2.56698e+14	1.701e+12	7.8e+11	1.7e+11	3.478e+13	1.0889e+13	1.8772e+13	4.07e+11	1.55e+11	2.0707e+13	2.2e+10	6.76e+11	9.96e+11	1.733e+12	3.6e+10	3.445e+12	0	1.162e+12	2.8e+10	8.989e+12	0	3.6e+10	2.017e+12	1.04e+11	2.57e+11	9.747e+12	0	2.88e+11	6e+09	7.2e+10	0	3.91e+11	3.8e+10	8.9e+10	3.31e+11	1.02e+11	1.68e+11	5.46e+11	1.398e+12	1.1099e+13	8e+09	6.07e+11	2.92e+11	1.04e+11	5.7e+10	9e+09	1.0074e+13	4.053e+12	1.504e+12	1.9426e+13	3.05e+11	2.967e+12	3.29e+11	1.2e+10	7.382e+12	1.3688e+13	5.08e+11	5.2e+10	5e+09	2.852e+12	6.4e+10	6.58e+11	1.036e+12	2.9668e+13	2.2386e+13	1.36e+11	0	4e+10	9e+09	1.09e+12	1.0898e+13	1.665e+12	5e+09	1.7e+10	2.2123e+14	1.9e+10	4.09e+11	5.9e+10	8e+09	8e+09	1e+09	1.72e+11	1.696e+12	6.9e+10	0	4.74e+11	1.5494e+13	4.15e+11	5.303e+12	1.499e+12	4.322e+12	1.81e+11	2.331e+12	1.0773e+13	4.1115e+13	1.158e+13	5.32e+11	3.661e+13	1.33e+12	3.361e+12	4.4e+10	1.589e+12	3.147e+12	2e+09	1.01e+11	1.24e+11	2e+09	1.049e+12	2.5693e+13	5.47e+11	1.2313e+13	8.3e+10	1.36e+11	0	0	0	0	0	0	0
1.48299e+14	2e+10	1.62016e+14	8.2805e+13	1.7448e+14	5.212e+12	0	1.31611e+14	2.35e+11	6.16701e+14	7.4486e+13	6.4017e+13	5.6315e+13	9e+09	6.88e+12	4.304e+12	2.9619e+13	4.03e+11	1.06e+11	1.3e+10	2.5648e+13	3.8962e+13	3e+09	3.0225e+13	3.2288e+13	2.7334e+13	3.07e+11	1.7e+10	6.9363e+13	2.811e+12	3.11121e+14	1.21713e+14	3.83e+11	6.48e+11	1.917e+12	2.0452e+13	7.57e+11	4.01e+12	1.6111e+13	3.037e+12	1e+09	1.91e+11	4.963e+12	9.059e+12	1.147e+12	5.2e+10	0	2.2e+10	3.11e+12	6e+09	3.91e+12	0	0	1.9e+10	1.16e+11	3.15e+11	0	0	1.93e+11	2.51e+11	0	4e+09	2.36e+11	1.24e+11	3.5e+10	2.6e+10	2e+10	1.7e+10	3.1541e+13	7e+09	7.22e+11	0	3.992e+12	7.3e+10	1.63e+11	0	0	1.2e+10	0	0	6.2e+10	3.05e+11	1.814e+12	1.551e+12	0	4.46e+11	1.6144e+13	3.119e+12	0	1.23e+11	7.94e+11	1.987e+12	1.6195e+13	7.6e+10	1.8214e+13	5.4e+10	7e+09	3e+10	0	5e+09	9.31e+11	1.1111e+13	0	3.5e+10	1.8e+10	4.3675e+13	1.3e+10	0	2.1e+10	8.3e+10	0	0	9.05e+11	2e+09	2e+09	0	0	3.355e+12	0	3e+09	2.73e+11	1e+09	1.701e+12	4.456e+12	0	1.0479e+13	0	8.6e+10	0	1.741e+12	5.43e+11	4e+10	8.3e+10	4.8e+10	2.53e+11	5.4e+10	2e+11	0	1.146e+13	2.5451e+13	2.2693e+13	1.481e+12	5.47e+11	5e+09	0	0	0	0	0	0	0
1.49483e+14	3.3637e+13	1.54655e+15	8.14277e+14	5.1345e+13	3.5683e+13	6.714e+13	0	2.2427e+13	8.42167e+14	4.01335e+14	2.53203e+14	1.60891e+14	1.1756e+13	6.8453e+13	4.0168e+13	9.8699e+13	8.5587e+13	1.038e+12	3.8697e+13	7.2288e+13	1.42187e+14	9.625e+12	2.8556e+13	1.10654e+14	6.37626e+14	6.5595e+13	3.6421e+13	1.58892e+15	5.1844e+13	3.1696e+15	7.70732e+14	8.278e+12	5.302e+12	2.388e+12	7.2072e+13	8.78e+12	2.4997e+13	9.3091e+13	8.0537e+13	2.3959e+13	3.569e+12	4.7996e+13	1.08835e+14	2.5126e+13	4.4832e+13	2.834e+12	9.76e+11	3.237e+12	1.6372e+13	7.179e+13	4e+09	2.4423e+13	7.753e+12	3.97e+11	5.421e+12	2.575e+12	1.3359e+13	1.0898e+13	3.7001e+13	1.68e+11	2.01e+11	1.257e+12	2.203e+12	1.01452e+14	9.2705e+13	2.49e+12	6.985e+12	2.7914e+13	3.799e+12	1.829e+13	1.211e+12	1.2845e+13	1.484e+12	1.51e+12	2.04e+12	2.3707e+13	1.1121e+13	4.391e+12	4.473e+12	4.367e+12	4.758e+12	8.6511e+13	4.5484e+14	4.6401e+13	1.0531e+13	2.4801e+13	2.375e+12	3.5611e+13	1.63122e+14	4.034e+12	8.721e+12	1.39058e+14	1.386e+12	8.1739e+13	2.0891e+13	1.8035e+13	4.4939e+13	8.28e+11	9.954e+12	1.0377e+13	4.0347e+13	3.18e+11	9.2525e+13	9.499e+12	2.65111e+14	4.546e+13	1.13e+11	2.1204e+13	2.581e+12	1.508e+13	9.3e+11	1.54748e+14	4.335e+12	1.9233e+13	3.034e+12	1.0572e+13	1.7299e+13	8.248e+12	5.388e+12	2.6793e+13	1.967e+12	1.48e+12	4.1805e+13	2.6e+12	4.4768e+13	1.199e+12	2.914e+12	4.33e+11	1.81332e+14	2.2711e+13	4.29e+11	3.3932e+13	2.2056e+13	1.4443e+13	9.94e+11	2.609e+12	1.6409e+13	8.614e+13	2.6717e+13	3.681e+12	2.3538e+13	0	0	0	0	0	0	0	0	0
1.2949e+13	4.1e+10	4.1532e+13	8.8653e+13	9.14e+11	4.26e+11	2.4248e+13	8.5689e+13	0	7.0756e+13	2.1409e+13	2.5273e+13	2.3563e+13	1e+09	1.018e+12	3.941e+12	3.545e+12	9.4e+10	1e+09	9e+09	3.59e+11	2.0536e+13	6.4e+10	1.301e+12	2.532e+12	1.2784e+13	3.86e+11	3e+09	2.0385e+13	3.2e+10	7.2827e+13	2.5076e+14	3.935e+12	1.03e+11	2e+09	5.95e+11	2.01e+11	1.24e+11	1.7147e+13	5e+09	9.8e+10	0	2e+09	3.132e+12	1e+09	1.52e+11	1e+10	0	4.143e+12	5.859e+12	0	0	3.4e+10	1.2e+10	1.7e+10	0	9e+09	0	4.7e+11	3e+09	0	0	0	0	5.39e+11	0	0	0	0	0	4e+09	0	0	0	0	0	9.75e+11	9.9e+10	0	0	1e+09	1.4e+10	2e+09	4.19e+11	0	1e+10	6e+09	0	0	0	2.4e+10	0	2.7e+10	1e+09	2.874e+12	0	2.7e+11	1e+09	0	3.1e+10	9e+09	3.157e+12	0	0	0	2.3012e+13	2.5e+10	6e+09	1.161e+12	0	2e+09	3e+09	1.53e+11	1.397e+12	2.6e+10	0	6.1e+10	1.5e+10	0	1.3e+10	0	5.3e+10	0	1.63e+11	0	3.17e+11	0	0	0	1.9e+10	0	0	0	0	1.159e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0941e+15	1.26415e+14	1.41103e+15	1.03478e+15	3.46403e+14	6.12776e+14	6.81974e+14	1.46557e+15	8.2011e+13	0	7.28033e+14	5.05309e+14	2.92685e+14	3.5686e+13	9.81638e+14	1.25605e+14	8.415e+13	2.09949e+14	2.823e+12	2.46908e+14	1.03444e+14	9.54392e+15	7.475e+12	3.30386e+14	2.21316e+14	4.46003e+14	4.5119e+13	5.29679e+14	7.66461e+14	3.09332e+14	2.34926e+15	2.66719e+15	6.3905e+13	4.646e+12	1.0607e+13	9.2472e+13	1.21291e+14	1.61439e+14	6.3296e+13	1.2556e+13	1.38284e+14	8.5331e+13	7.49281e+14	1.51889e+14	1.26979e+14	5.326e+12	3.323e+12	1.9e+10	7.0893e+13	2.418e+12	3.2309e+13	2e+09	2.092e+12	2.6381e+13	8e+11	1.73701e+14	2.5e+12	9.81e+11	2.648e+13	5.155e+12	4.2e+11	4.46e+11	2.2016e+13	8.5553e+13	1.2435e+13	1.5363e+13	2.3572e+13	1.4736e+13	3.49937e+14	1.051e+12	1.4829e+13	1.885e+12	1.86449e+14	2.1947e+13	3.623e+13	4.006e+12	2.47e+12	1.8913e+13	2.009e+13	0	1.1482e+13	9.4905e+13	4.9082e+13	6.375e+13	0	1.54595e+14	4.636e+12	5.1387e+13	4.2802e+13	1.4988e+13	1.5658e+13	2.99717e+14	5.06468e+14	3.529e+12	5.2189e+13	7.5558e+13	2.914e+12	0	0	9.6e+12	5.179e+12	7.076e+12	4.234e+12	2.0629e+13	7.0869e+13	1.04765e+14	8.351e+12	1.225e+12	3.107e+12	6.0776e+13	1.02e+12	6.944e+12	2.7633e+13	8.014e+12	1.728e+12	1.23e+11	4.3618e+13	7.3804e+13	0	1.0167e+13	4.617e+12	1.0661e+13	1.6489e+13	5.5345e+13	3.8724e+13	1.4274e+13	7.069e+12	1.08124e+14	9.38e+11	5.0762e+13	3.5957e+14	6.6377e+13	2.58243e+14	1.1769e+13	3.182e+13	7.9832e+13	1.22185e+14	7.173e+12	1.29748e+15	3.2356e+13	2.9811e+13	2.33029e+14	1.76777e+14	4.735e+12	0	0	0	0	0	0	0
