0	0	5.2e+10	1.3358e+13	1.2333e+13	1.836e+12	0	7e+09	2.22041e+14	3.0981e+13	2.593e+12	3.67e+12	2.42e+11	7e+10	1.786e+12	5e+09	0	9.2e+10	2.47e+11	4.97e+12	4.7227e+13	2.92e+11	9.98e+11	4.516e+12	7.19e+11	5.8e+10	1.57743e+14	0	1.5e+10	4.377e+12	3.433e+12	6.522e+12	1.05213e+14	6.169e+12	2.529e+12	2.063e+12	1.32e+11	3.198e+12	2.314e+12	3.72e+11	1e+09	6.39e+11	3.8e+10	3.99e+11	8.51e+11	4.4e+10	2.9e+10	2.21e+11	4.577e+12	1.8368e+13	2.02e+11	6.163e+12	2.811e+12	3.563e+12	2e+09	3.26e+11	1.477e+12	2.323e+12	2.6907e+13	7.56e+11	3.7566e+13	4.1234e+13	6.74e+11	6.37e+11	4.208e+12	4.88489e+14	8e+09	2.56e+11	1.216e+12	1.235e+13	1.6e+10	0	5.353e+12	1.1561e+13	1e+09	6.8e+10	1e+09	0	1.94e+11	0	6.524e+12	0	0	0	1.7e+10	7.381e+12	2e+09	0	7.2e+10	3.089e+12	0	3.47e+11	0	5.3e+10	7.53e+11	6.211e+12	2.402e+12	5e+09	0	1.489e+12	3.2e+10	7.7e+10	2e+09	4.69e+11	3.72e+11	0	3e+09	2.97e+11	2.6e+10	0	0	0	1.042e+12	1.2428e+13	9.376e+12	0	0	0	1e+10	0	1e+09	9e+09	1.1e+10	0	1.3e+10	2.1e+10	0	5.62e+11	4e+09	0	6.5e+10	2e+09	7.26e+11	1.8e+10	7.769e+12	1e+09	2.34e+11	9e+09	3e+09	0	0	0	2.047e+12	7e+09	0	4.13e+11	1e+09	3.4e+10	0	1.248e+12	4.001e+12	5e+09	0
0	0	0	0	0	0	0	0	0	1.31e+11	0	0	0	0	0	0	0	0	0	0	3.26e+11	0	0	0	0	0	3.98e+11	0	0	0	0	0	2e+09	6.9e+10	1.16e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7e+10	0	0	0	0	1e+09	0	0	0	0	2.997e+12	0	1.241e+12	0	0	0	0	2.339e+12	0	0	0	0	0	0	0	3.7e+10	0	0	0	0	2e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e+09	0	0	0	0	0	0	0	0	0	0
0	0	0	3.35e+11	2e+09	0	0	1.3e+10	7.1367e+13	5.1712e+14	0	0	2e+09	0	1e+09	0	7.34e+11	0	2.88e+11	1.424e+12	2.74144e+14	7e+09	0	1.1717e+14	0	0	5.289e+12	0	0	0	0	0	0	6.64e+11	8.23e+12	0	0	0	6.01e+11	1.1e+10	0	0	0	0	0	0	9.942e+12	4e+09	6.485e+12	0	4e+09	0	7e+09	5.6798e+13	1e+09	2.36e+11	1e+09	0	1.16461e+14	0	6.64279e+14	1e+10	0	0	2.4497e+13	4.00501e+14	1e+09	2.3e+10	0	3.425e+12	0	0	0	2.14821e+14	0	7.833e+12	0	0	0	0	3.7891e+13	9.1e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e+10	0	0	0	0	5e+09	3.4e+10	0	0	0	0	0	0	0	0	0	0	0	0	1.1e+11	0	0	0	2.2e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8e+10	0	0	2.8972e+13	0	0	0	0	0	0	0
3.088e+12	0	8.15e+11	0	1.04649e+14	0	2.23e+12	7.9e+10	8.1101e+13	4.177e+12	1.49e+11	5.632e+12	2.161e+12	6.859e+12	2.058e+12	1.679e+12	1.409e+13	3.969e+12	1.164e+12	4.698e+12	5.78e+12	3.225e+12	1.132e+12	1.002e+12	1.253e+12	2.796e+12	8.6549e+13	0	2.3e+10	2.2671e+13	5.163e+12	0	1.6438e+13	2.47e+11	2.34e+11	2.044e+12	1.37e+11	1.354e+13	3.5e+11	1.14e+11	0	2.799e+12	1.12e+11	1.83e+11	1.17e+11	5e+09	1.479e+12	2.46e+11	2.008e+12	4.6522e+13	4.44e+11	5.9123e+13	3.26e+11	1.083e+12	1.079e+12	1.851e+12	2.343e+12	2.342e+12	4.651e+12	3.306e+12	1.2336e+13	1.935e+13	9.1e+11	6.78e+12	1.498e+12	7.9782e+13	0	3.47e+11	5.27e+11	2.51e+11	1.062e+12	1.2e+10	1.263e+13	1.3356e+13	0	5.544e+12	0	0	3.95e+11	0	1.628e+12	0	0	0	0	0	3.57e+12	0	0	2.77e+11	0	1.98e+11	0	6.258e+12	4.1e+10	4.53e+11	0	0	0	6.52e+11	0	2.902e+12	1e+09	8.4e+10	4e+09	9.31e+11	2.04e+11	1e+09	1.234e+12	0	0	0	7.8e+11	4.011e+12	1.012e+12	0	0	0	1e+10	0	0	2.29e+11	0	0	0	8.097e+12	3.926e+12	7.83e+11	3.029e+12	0	0	4.77e+11	3.5e+10	2.11e+11	4.52e+12	1.08e+11	1.8351e+13	0	2.94e+11	0	7e+10	0	5.918e+12	9.38e+11	0	0	0	0	2.219e+12	0	6.731e+12	0	0
7.801e+12	0	2.1e+10	4.58497e+14	0	0	1.92e+11	6.3e+10	2.70173e+14	7.4307e+13	4.271e+12	1.3446e+13	1.257e+12	7.365e+12	5.428e+12	2.22e+11	4.3e+11	9.7e+11	1.084e+12	1.2033e+13	7.7608e+13	1.28e+11	4.89e+11	3.0239e+13	1.1e+12	1.6279e+13	4.18925e+14	0	2.9e+10	2.1782e+13	2.195e+12	3.733e+12	3.8896e+13	3.395e+12	7.159e+12	3.935e+12	1.91e+11	5.779e+13	4.975e+12	7.6e+10	0	3.061e+12	5.3e+10	5.875e+12	6.6e+10	1.1e+10	4.986e+12	4.5e+10	1.0978e+13	6.9367e+13	2.66e+11	1.752e+13	1.972e+12	5.648e+12	0	3e+09	2.569e+12	6.325e+12	1.299e+13	5.4e+11	8.5388e+13	3.2733e+13	1.3608e+13	1.837e+12	6.158e+12	1.1179e+14	2.4e+10	5.9e+10	3.12e+11	3.279e+12	4.9e+10	4e+11	6.96e+12	2.0365e+13	5e+09	8.83e+11	8e+09	1.22e+11	9.48e+11	0	6.28e+11	2e+09	0	0	1.4e+10	0	3.33e+11	0	0	1.3e+10	0	2.5e+10	0	1.09e+11	1.002e+12	1.922e+12	1.61e+11	0	0	3.463e+12	0	4.271e+12	2.87e+11	3.431e+12	1.47e+11	1.29e+11	0	0	3.098e+12	2e+09	0	0	1.65e+11	2.68e+11	2e+09	6e+09	0	0	0	1e+09	0	1.79e+11	0	8e+09	0	1.31e+11	0	7.75e+11	1.83e+11	0	0	8e+09	3.8e+10	0	2.7437e+13	0	2.06e+12	0	0	2e+10	1e+09	0	4.59e+11	8.21e+11	0	0	0	0	1.6e+10	0	2.04e+11	0	0
0	0	0	0	0	0	0	0	1.177e+12	2.728e+12	0	0	0	0	0	0	0	0	0	0	1.619e+12	1.927e+12	4e+09	5.11e+11	1e+10	0	1.01e+11	0	0	0	0	0	0	7.5e+10	8.2e+10	0	0	0	0	0	0	0	0	0	0	1.44e+11	2.9e+10	0	0	0	0	1.12e+11	0	0	0	0	0	0	3.1e+11	0	3.34e+12	1.79e+11	0	0	1.06e+11	3.7021e+13	4e+09	3.2e+10	0	2.3e+10	0	0	0	1.5465e+13	0	3.6e+10	0	0	1e+09	0	1.5e+10	0	0	0	0	0	0	0	4e+09	0	0	5e+09	0	0	0	0	1.9e+10	0	0	2.6e+10	0	0	0	0	0	0	0	9.2e+10	0	0	0	0	0	0	0	0	0	0	1e+09	3e+09	0	0	0	1e+09	0	0	0	3.5e+10	0	0	0	0	0	0	1e+09	0	0	0	0	0	0	0	6.34e+11	0	0	0	0	0	0	0	0	0	0
2e+09	1e+09	4.9e+10	0	0	0	0	1e+09	2.47e+11	1.4859e+13	0	0	6.2e+11	0	2e+09	1.74e+11	0	1.6458e+13	2.7e+10	1.75e+11	6.54e+11	2e+09	0	8e+09	5e+09	1e+09	1.09e+11	0	1e+09	3.11e+11	0	0	2e+09	0	4e+09	2e+09	0	0	0	8e+09	0	0	0	1e+09	0	0	0	0	1e+10	4.72e+11	5e+09	1.47e+11	0	4.86e+11	0	1.5e+11	8e+09	1e+09	3.67e+11	0	2.53e+11	0	0	0	7e+10	1.18e+11	0	0	0	7.33e+11	2e+09	0	0	2.4e+10	0	2e+09	0	0	1e+09	0	1.8e+10	0	0	0	0	0	3.215e+12	3.6e+10	0	0	0	0	0	0	0	0	0	0	1e+09	5.8e+10	3.86e+11	0	0	9e+09	0	0	0	0	1e+09	1.8e+10	0	0	0	0	0	0	0	0	0	0	0	5e+09	0	0	0	0	0	4.5e+10	0	0	0	0	0	0	0	0	4e+09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e+09	0	1.98e+11	1.1029e+13	1e+09	0	0	0	3.1723e+13	4.001e+12	3.15e+11	1.73e+11	6.4e+10	3e+09	2.36e+11	1.3e+10	0	6.1e+10	4.7e+10	1.57e+11	5.3306e+13	6e+10	6.46e+11	2.67e+11	0	0	6.7e+12	0	6e+09	0	0	0	4.07e+11	4e+09	1.78e+11	1.9e+10	0	0	8.1e+10	0	0	0	0	2.93e+11	2.9e+10	0	1e+10	2.8e+10	1.43e+11	4.94e+11	0	5.3e+10	1.4e+11	6.31e+11	1.203e+12	0	4.1e+10	0	3.8e+11	5e+09	6.16e+12	3.85e+11	4.1e+10	0	2.91e+11	3.212e+12	5.4e+10	1.1e+10	0	4.18e+11	2e+09	2e+09	4e+09	8.78e+11	2.79e+12	1.4e+10	1e+09	4e+09	2e+09	0	0	0	0	9.9e+10	0	0	1.19e+11	9.4e+10	9e+09	0	0	0	0	0	1e+09	2.7e+10	0	0	1.14e+11	2.85e+11	0	0	2e+09	8.2e+10	3.66e+11	0	7e+09	3.22e+11	7e+09	0	0	2e+09	0	5e+09	6.34e+11	7e+09	0	1.2e+10	0	0	0	2.351e+12	0	0	0	0	0	1e+09	0	0	0	0	0	0	0	0	0	0	0	2e+09	0	1e+09	0	0	0	0	0	0	0	0	0	0	0
1.61343e+14	0	7.6459e+13	2.66083e+14	1.20328e+14	9.1096e+13	3.567e+12	9.675e+12	1.6849e+14	1.54283e+15	1.13077e+14	6.9831e+13	8.2809e+13	4.20462e+14	6.0817e+14	1.2194e+13	6.6279e+13	1.29022e+14	6.8404e+13	1.60136e+14	1.89635e+15	1.52387e+14	4.268e+12	8.96438e+14	4.605e+13	2.223e+13	5.56472e+15	2.717e+12	9.9594e+13	0	2.2154e+13	5.66517e+14	1.13822e+15	1.09571e+14	1.21327e+14	2.19529e+14	4.456e+12	5.84127e+14	1.36916e+14	7.419e+13	2e+11	2.1536e+13	2.0656e+13	7.7523e+13	2.8139e+13	1.2681e+13	9.18087e+14	1.1045e+13	6.09403e+14	1.18537e+14	8.098e+12	3.82274e+14	2.58226e+14	5.51076e+14	6.1052e+13	4.8009e+13	3.60514e+14	2.1873e+13	9.9542e+14	3.22255e+14	3.05578e+15	9.49191e+15	2.58367e+14	1.5279e+13	3.274e+14	2.75545e+15	5.6984e+13	6.13e+12	3.2534e+13	1.15954e+14	1.4613e+13	1.09809e+14	1.92841e+14	1.27807e+15	9.196e+12	1.71958e+14	3.628e+12	1.8586e+13	7.131e+12	4e+09	8.888e+13	2.348e+12	2e+09	2.111e+12	4.28e+11	2.16928e+14	2.737e+12	7.66e+11	4.886e+12	6.94e+11	5.09e+11	3.1994e+13	3.371e+13	2.7709e+13	3.44243e+14	1.98599e+14	2.4763e+13	3.5118e+13	3.101e+12	3.3366e+13	0	9.829e+12	1.16088e+14	8.00734e+14	5.1675e+13	4.3e+10	5.4075e+13	1.5172e+13	3.90177e+14	3.668e+12	4.86e+11	7.141e+12	8.398e+12	4.568e+12	2.6421e+13	8.978e+12	1.351e+12	3.401e+12	6.2877e+13	1.665e+12	1.503e+12	3.07e+13	8.122e+12	1.825e+12	5.26e+11	4.6405e+13	0	2.3413e+13	2.895e+12	1.7093e+13	4.879e+13	3.508e+12	1.43089e+14	1.002e+12	3.54864e+14	7.1798e+13	1.51636e+14	7.77e+11	3.8104e+13	9.0695e+13	1.40538e+14	7.88e+12	1.56733e+15	3.9097e+13	4.33e+11	1.71238e+14	1.0609e+13	3.3273e+13	0	0	1.7785e+13	1.07e+11	5.2e+11
1.7294e+13	4.12e+11	1.19598e+14	2.9976e+13	1.5524e+13	1.4386e+13	1.3288e+13	1.0074e+13	1.32607e+15	0	8.4762e+13	7.2114e+13	3.0066e+13	1.21684e+14	3.8256e+13	3.318e+12	7.8941e+13	3.4616e+13	4.5788e+13	3.78034e+14	1.7655e+15	5.0723e+13	7.85e+11	2.471e+14	1.5932e+13	1.5382e+13	1.34435e+14	7.46e+11	4.713e+12	5.6972e+13	4.352e+12	1.60997e+14	9.3232e+13	3.1062e+13	2.32007e+14	6.8619e+13	1.141e+12	1.957e+13	5.6286e+13	9.742e+12	0	1.1225e+13	6.246e+12	3.6884e+13	9.2143e+13	2.941e+12	8.7828e+13	2.0927e+13	2.08155e+14	3.07901e+14	6.97e+12	4.2815e+13	6.8832e+13	6.09272e+14	9.3611e+13	5.2018e+13	4.2421e+13	7.4656e+13	4.25644e+14	7.565e+13	2.97255e+15	1.38823e+14	2.0026e+13	4.9518e+13	1.36376e+14	5.94385e+14	2.8885e+13	2.687e+13	2.6498e+13	1.6385e+14	3.0478e+13	5.618e+12	2.3452e+13	5.66464e+14	6.217e+12	7.0057e+13	1.918e+12	1.2124e+13	6.368e+12	6.855e+12	3.298e+12	1.877e+12	3.3e+10	1.001e+12	2.58e+11	6.08e+12	2.214e+12	6.26e+11	6.74e+11	1.7e+10	6e+10	9.44e+11	4.013e+12	8.63e+11	2.4755e+13	1.8069e+13	1.647e+12	1.25e+12	8.37e+11	1.7355e+13	4.953e+12	8.22e+11	8.335e+12	8.1521e+13	2.2018e+13	5.9073e+13	2.986e+12	6.541e+12	2.2396e+13	2.42e+12	3.101e+12	7.003e+12	2.1158e+13	3.68e+11	9.046e+12	1.863e+12	3.88e+11	1.929e+12	3.776e+12	8.07e+11	7.08e+11	2.5006e+13	1.655e+12	8.23e+11	9.6e+10	3.662e+12	1.394e+12	1.5313e+13	1.05e+12	1.466e+12	1.604e+12	7.5e+11	4.368e+12	2.13e+11	1.6325e+13	6.69e+12	5.725e+12	5.2e+10	1.1758e+13	1.906e+12	1.1489e+13	1.637e+12	3.9385e+13	7.159e+12	0	0	0	0	0	0	0	0	0
