0	7.2072e+13	0	5.71e+11	0	0	0	0	5.0188e+13	5.8166e+13	0	0	0	0	0	0	0	0	0	0	2.6477e+13	0	0	1.4162e+13	0	0	0	0	0	0	0	0	0	0	0	0	8.72e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.975e+12	0	0	0	0	0	2.723e+13	3.244e+12	9.4757e+13	1.526e+12	0	0	0	1.5806e+13	0	0	0	0	2.244e+12	0	0	0	1.8837e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19e+12	0	0	0	0	0	0	0
1.3885e+13	7.5394e+13	6.0585e+13	6.64804e+14	3.30808e+14	1.1381e+13	4.286e+12	8.995e+12	8.98329e+15	2.48113e+14	6.7184e+13	8.8746e+13	1.27566e+14	1.42791e+14	2.07602e+14	3.3851e+13	4.8009e+13	3.65559e+14	3.8563e+13	4.5072e+13	3.67883e+14	1.49352e+14	9.296e+12	1.75677e+14	5.4383e+13	3.2167e+13	1.444e+12	2.8185e+13	6.08917e+14	3.0129e+13	3.64683e+14	7.45611e+14	2.6729e+13	1.15e+13	3.63254e+14	9.404e+12	1.03124e+15	8.4143e+13	1.6714e+13	1.271e+12	1.967e+12	1.2892e+13	1.8451e+13	4.245e+14	4.7636e+13	3.2459e+13	9.084e+12	3.2069e+13	1.75042e+14	5.0417e+14	1.3107e+13	9.02917e+14	2.27875e+14	2.51184e+14	1.0441e+14	1.095e+13	5.7479e+13	1.4963e+13	1.94433e+14	4.7269e+13	1.03171e+15	1.11605e+15	5.31846e+14	2.0986e+13	8.904e+13	7.76846e+14	7.1904e+13	4.371e+12	1.2565e+13	1.3e+12	1.78614e+14	2.8767e+13	1.82529e+14	5.4814e+14	2.47809e+14	1.142e+12	6.1476e+13	1.8303e+13	1.8123e+13	1.5095e+13	7.2387e+13	1.1566e+13	0	2.5664e+13	7.03e+11	5.12e+11	1.062e+12	3.942e+12	1.3061e+13	4.696e+12	3.8519e+13	6.51e+11	2.159e+12	0	6.055e+12	3.9923e+13	7.154e+12	0	7.83e+12	3.509e+12	9.6281e+13	3.3473e+13	4.919e+12	1.1351e+13	6.06e+11	4.8184e+13	6.893e+12	4.4369e+13	3.9309e+13	1.93747e+14	3.742e+12	2.3295e+13	5.0745e+13	1.9629e+13	1.477e+12	3.674e+12	1.03e+12	4.24e+11	2.5229e+13	7.179e+12	2.392e+12	1.741e+12	4.3951e+13	0	2.904e+12	3.015e+13	7.53e+11	2.647e+12	0	1.2003e+13	1.042e+12	0	9.3436e+13	2.2617e+13	1.5266e+13	2.276e+12	3.77e+12	2.37781e+14	1.6159e+13	2.3927e+13	3.8885e+13	7.733e+12	1.37974e+14	8.4e+11	2.0952e+13	3.7806e+13	1.017e+12	1.414e+12	2.135e+12	1.15417e+14	3.857e+12	4.869e+12	4.4118e+13	8.33e+11
0	4.793e+12	0	0	0	0	0	0	2.27048e+14	4.83943e+14	0	0	0	1.764e+12	0	0	2.1408e+13	1.9704e+13	1.634e+12	0	2.52253e+14	0	0	8.4625e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47e+11	4.9287e+13	0	0	0	4.5003e+13	3.21e+12	8.82e+11	0	0	3.2029e+13	0	6.59683e+14	4.1023e+13	0	1.4053e+13	1.3432e+13	3.60104e+14	0	0	0	0	3.456e+12	0	0	0	9.5241e+13	0	0	0	0	0	0	0	0	8.6765e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.028e+12	0	0	0	0	0	6.31e+11	0	0	0	0	6.08e+11	0	0	0	0	0	0	0	0	9.97e+11	0	0	0	0	0	0	0	0	0	0	1.47184e+14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.44e+11	1.20931e+14	1.12e+12	0	1.29412e+14	0	2.469e+12	4e+11	3.36615e+14	7.379e+12	0	9.966e+12	3.339e+12	8.966e+12	3.037e+12	3.536e+12	1.001e+13	4.739e+12	1.078e+12	3.352e+12	2.5129e+13	1.866e+12	2.328e+12	9.66e+11	2.531e+12	4.24e+12	0	0	2.0366e+13	1.0255e+13	0	4.9752e+13	0	3.311e+12	2.536e+12	3.96e+11	1.7378e+13	6.14e+11	0	0	0	0	1.622e+12	7.943e+12	7.95e+11	4.855e+12	0	5.98e+11	4.979e+12	3.6011e+13	0	1.19583e+14	1.286e+12	2.112e+12	4.608e+12	1.611e+12	9.069e+12	1.747e+12	8.7e+12	2.444e+12	3.0364e+13	2.5849e+13	1.02036e+14	4.02e+12	7.16e+11	9.8113e+13	0	6.97e+11	0	0	6.38e+11	1.62e+12	1.1249e+13	2.0909e+13	1.637e+13	0	8.64e+11	0	0	0	6.82e+11	0	0	2.375e+12	0	0	0	0	0	0	2.843e+12	0	0	0	3.81e+11	0	0	0	0	9.99e+11	5.197e+12	0	0	0	0	1.301e+12	0	2.259e+12	0	0	4.8e+11	5.43e+11	4.79e+11	0	0	0	0	0	6.911e+12	3.709e+12	0	0	1.0659e+13	0	0	0	0	0	0	1.08e+12	0	0	1.125e+12	8.04e+11	4.902e+12	0	0	7.725e+12	0	1.274e+12	0	8.12e+11	5.7324e+13	0	5.05e+11	0	0	0	0	3.559e+12	6.26e+11	0	6.88e+12	0
0	3.95501e+14	0	5.34756e+14	0	0	4.45e+11	0	2.37631e+14	6.8486e+13	4.572e+12	1.089e+13	1.477e+12	4.418e+12	7.189e+12	3.91e+11	2.414e+12	3.025e+12	4.72e+11	6.261e+12	7.4893e+13	5.9e+11	8.18e+11	3.1517e+13	9.41e+11	1.5109e+13	0	0	2.7117e+13	4.29e+11	3.366e+12	3.7995e+13	3.638e+12	0	4.381e+12	0	4.8947e+13	3.959e+12	0	0	0	7.88e+11	0	1.8497e+13	0	4.35e+11	0	0	1.072e+13	3.6342e+13	0	2.0344e+13	2.285e+12	4.521e+12	6.572e+12	0	4.005e+12	5.737e+12	1.4513e+13	0	8.5883e+13	3.2129e+13	8.271e+12	7.37e+11	6.773e+12	1.16293e+14	0	0	0	0	2.957e+12	0	9.724e+12	2.3561e+13	4.4892e+13	0	1.367e+12	3.802e+12	0	0	3.668e+12	1.445e+12	0	7.19e+11	0	0	0	0	0	0	2.708e+12	0	0	0	0	0	0	0	0	0	0	3.627e+12	0	0	0	5.774e+12	0	7.62e+11	1.644e+12	2.225e+12	1.119e+12	0	0	0	0	0	0	0	4.14e+11	0	0	0	5.8e+11	0	0	0	0	0	0	0	0	0	0	1.375e+12	0	0	0	1.265e+12	0	0	0	0	5.04e+11	0	0	0	0	0	0	9.45e+11	5.15e+11	0	0	0
0	9.799e+12	5.477e+12	4.43e+11	0	0	0	0	0	2.05162e+14	0	0	6.628e+12	1.019e+12	1.7051e+13	0	0	4.631e+12	5.966e+12	7.0881e+13	5.0228e+13	1.877e+12	0	2.2189e+13	0	7.439e+12	0	0	0	1.559e+12	0	2.49e+12	1.177e+12	0	1.341e+13	0	0	1.2042e+13	0	0	0	1.168e+12	0	0	0	6.545e+12	0	0	2.6298e+13	0	2.862e+12	9.02e+11	7.774e+12	3.0091e+13	1.275e+13	1.0628e+13	1.594e+12	0	1.5665e+13	4.572e+12	2.04451e+14	1.1721e+13	6.27e+11	0	8.5405e+13	2.9266e+13	0	5.72e+11	8.11e+11	0	1.1138e+13	7.23e+11	0	5.31e+11	4.3673e+13	0	0	8.97e+11	0	4.26e+11	5.98e+11	0	0	0	0	0	0	4.03e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.716e+12	0	0	2.503e+12	5.8e+11	1.437e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.083e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55e+11	0	0	0	0
0	0	0	0	0	0	0	0	0	1.3245e+13	0	0	4.467e+12	0	0	4.51e+11	0	0	0	0	6.21e+11	0	0	0	0	4.14e+11	0	0	4.7e+11	4.71e+11	0	0	0	2.161e+12	8.93e+11	0	0	0	0	0	0	0	0	0	1.066e+12	0	0	0	0	2.776e+12	0	0	0	0	0	1.092e+12	0	0	9.66e+11	0	1.181e+12	0	0	0	0	0	0	0	0	0	9.68e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.933e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2922e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1.1643e+13	0	9.403e+12	0	0	0	0	3.3542e+13	3.854e+12	0	1e+12	0	0	0	0	5.91e+11	0	0	0	6.6832e+13	0	1.294e+12	8.7e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.201e+12	0	0	0	5.73e+11	0	0	0	0	6.17e+11	0	7.084e+12	5.49e+11	5.257e+12	0	0	3.027e+12	0	0	2.968e+12	4.17e+11	1.262e+12	0	0	0	2.752e+12	4.6e+11	0	5.09e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69e+11	0	0	0	0	0	0	1.119e+12	0	0	0	0	0	0	0	4.41e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3842e+13	5.85661e+15	6.5766e+13	4.75165e+14	1.44629e+14	2.2408e+13	4.874e+12	7.912e+12	3.81999e+14	1.59229e+15	1.97829e+14	1.1635e+14	1.04323e+14	3.88387e+14	3.16367e+14	2.9693e+13	6.9056e+13	1.33895e+15	1.05321e+14	1.98456e+14	2.18504e+15	1.55942e+14	4.076e+12	1.07576e+15	4.9017e+13	2.9036e+13	1.281e+12	1.03347e+14	6.3559e+13	2.5743e+13	6.05908e+14	9.62232e+14	1.60673e+14	9.2e+11	4.31432e+14	2.417e+12	6.4745e+14	1.41747e+14	5.128e+13	4.3e+11	1.307e+12	4.7307e+13	1.4551e+13	3.51899e+14	1.7335e+13	1.74422e+14	1.8653e+13	1.9668e+13	5.82446e+14	5.42085e+14	1.4303e+13	4.64437e+14	2.68148e+14	5.84966e+14	3.58175e+14	7.8045e+13	1.52305e+14	4.9465e+13	8.59364e+14	3.73104e+14	3.10494e+15	1.30565e+16	2.42902e+14	3.391e+12	1.68797e+14	2.89096e+15	6.066e+13	9.964e+12	2.7751e+13	1.4772e+13	1.45583e+14	1.733e+13	1.65923e+14	2.32609e+14	1.42866e+15	1.6729e+13	2.39328e+14	5.7994e+13	6.8738e+13	8.4643e+13	3.30391e+14	5.054e+12	0	1.43165e+14	1.953e+12	0	1.49e+12	5.01e+11	2.17729e+14	2.558e+12	1.5656e+13	4.552e+12	5.34e+11	7.29e+11	3.5042e+13	1.22464e+14	3.3352e+13	0	5.1416e+13	3.984e+12	6.8914e+13	1.65302e+14	2.7469e+13	3.6841e+13	3.208e+12	3.3611e+13	6.354e+12	9.011e+12	1.20747e+14	9.61007e+14	5.5047e+13	9.756e+13	0	4.4303e+13	5.798e+12	4.683e+12	6.93e+11	1.0452e+13	4.78e+12	2.0083e+13	5.2986e+13	1.3364e+13	2.3587e+13	3.311e+12	6.23e+12	7.5883e+13	1.068e+12	1.331e+12	0	7.834e+12	5.95e+11	0	0	1.9594e+13	2.5264e+13	1.38458e+14	1.5047e+13	2.93859e+14	1.3419e+13	3.117e+12	1.52149e+14	8.644e+12	2.90612e+14	4.02e+11	2.5937e+13	1.3101e+14	9.046e+12	1.2874e+13	2.6111e+13	1.77411e+15	3.5023e+13	5.92e+11	1.37573e+14	3.375e+12
4.137e+12	1.56704e+14	2.68583e+14	3.891e+13	1.9869e+13	1.02943e+14	2.2332e+13	7.815e+12	1.81801e+15	0	1.21013e+14	1.27348e+14	3.7252e+13	1.22588e+14	3.5768e+13	4.254e+12	1.02245e+14	2.00796e+14	7.661e+13	3.99996e+14	2.74359e+15	6.3344e+13	1.607e+12	4.25014e+14	3.0612e+13	3.4884e+13	1.246e+12	4.934e+12	7.6927e+13	3.75e+12	1.32994e+14	1.01364e+14	3.8686e+13	8.58e+11	1.1428e+14	1.374e+12	2.2823e+13	6.8876e+13	6.191e+12	0	8.49e+11	7.493e+12	2.4518e+13	1.1275e+13	2.9913e+13	1.64795e+14	4.271e+12	4.4951e+13	2.27905e+14	2.68607e+14	7.694e+12	4.1725e+13	7.4836e+13	8.19383e+14	1.41133e+14	3.1988e+13	2.4535e+13	9.0112e+13	6.44509e+14	1.66274e+14	4.32011e+15	2.06037e+14	1.5108e+13	5.9702e+13	3.76345e+14	8.78917e+14	5.2097e+13	3.2709e+13	2.4292e+13	8.343e+12	2.56773e+14	3.0976e+13	1.9322e+13	2.2832e+13	7.18537e+14	1.074e+13	2.4604e+13	4.2885e+13	3.611e+12	2.865e+12	2.3137e+13	5.861e+12	8.616e+12	3.647e+12	1.115e+12	0	1.17e+12	0	5.286e+12	9.18e+11	1.5846e+13	7.94e+11	0	0	1.008e+12	4.917e+12	1.6482e+13	0	1.959e+12	0	4.124e+12	3.22e+13	1.963e+12	1.385e+12	1.597e+12	2.195e+13	6.342e+12	1.38e+12	8.731e+12	1.19997e+14	4.6469e+13	1.59497e+14	1.5619e+13	2.828e+12	3.274e+12	2.307e+12	4.019e+12	4.45e+12	0	7.225e+12	1.304e+12	3.56e+12	1.565e+12	0	2.312e+12	4.867e+12	1.082e+12	2.452e+12	0	2.211e+12	1.264e+12	0	9.58e+11	3.0169e+13	1.193e+12	5.9564e+13	2.821e+12	5.3716e+13	3.403e+12	8.63e+11	6.74e+12	0	1.264e+13	0	1.6166e+13	9.104e+12	9.56e+11	1.759e+12	1.038e+12	4.664e+13	3.59e+12	0	0	0
