2038	1673	353	828	627	352	246	75	99	178	1278	512	240	472	156	418	229	9	142	181	22	77	16	68	119	21	154	18	7	17	129	9	27	77	25	14	0	26	20	52	7	26	45	2	155	27	28	2	10	18	9	16	22	39	14	3	9	4	14	17	20	9	8	19	0	23	11	10	7	90	1	18	3	8	5	23	10	0	8	4	20	12	2	16	10	9	2	13	3	12	4	0	7	3	5	22	1	22	10	0	22	5	0	8	0	2	3	3	1	12	12	3	1	3	1	38	15	1	5	2	1	0	9	7	1	12	5	6	3	0	14	2	6	0	4	8	2	8	1	7	8
1863	1705	368	797	553	387	230	46	79	199	1248	489	195	451	183	382	241	7	136	175	28	68	6	76	98	16	136	18	17	22	113	5	30	61	30	17	2	23	17	50	10	35	37	1	120	22	17	3	8	21	7	9	22	46	4	3	12	5	18	13	16	2	12	12	5	23	8	15	7	85	3	29	0	7	5	20	12	2	9	2	24	10	2	12	6	13	0	13	8	12	7	0	4	6	3	18	1	21	9	1	23	7	0	4	2	2	7	5	0	9	15	3	3	5	0	32	8	0	3	1	0	1	12	5	2	10	3	7	4	1	6	2	4	0	1	3	2	4	0	8	5
1306	1052	241	518	394	242	167	54	76	136	821	359	149	282	110	291	139	7	77	115	16	44	9	60	63	12	113	16	9	9	101	10	17	61	27	14	1	10	14	35	1	11	22	3	105	14	8	2	7	9	9	5	12	31	5	1	7	3	13	12	18	4	5	4	1	15	9	9	8	62	4	15	0	5	2	10	5	0	11	2	15	2	1	10	1	11	1	9	1	6	3	0	2	3	3	12	1	10	7	0	16	4	0	3	1	0	5	5	0	7	7	3	1	3	2	29	7	0	2	3	0	0	12	2	3	5	2	6	1	2	0	1	3	3	1	0	2	4	0	4	7
65	46	8	21	18	12	10	2	2	6	38	20	7	9	4	16	5	0	8	7	0	0	1	3	2	0	5	1	0	0	2	1	3	5	0	1	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	1	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	899	198	458	311	189	121	44	50	111	636	278	118	252	96	206	125	1	85	86	10	40	4	46	53	9	82	10	3	9	66	2	13	25	9	7	3	14	14	31	3	14	15	2	72	10	14	2	2	10	2	7	13	17	6	1	5	2	10	8	7	3	9	9	2	10	9	7	5	55	0	12	0	5	4	6	7	1	7	1	10	6	1	7	3	6	0	5	6	13	3	2	0	1	2	11	0	12	3	2	15	2	0	1	1	0	3	3	0	4	4	3	2	1	2	19	2	0	1	2	0	1	3	3	0	3	1	2	1	0	4	0	3	0	1	4	1	3	0	2	1
952	759	148	329	273	162	94	28	64	70	546	223	94	203	89	160	103	4	62	78	16	33	3	30	43	8	77	13	2	12	65	2	10	27	18	8	0	11	6	26	6	9	19	0	51	8	6	0	3	5	3	4	9	25	4	0	3	0	13	3	11	4	6	6	1	9	4	3	5	36	3	15	1	3	2	4	8	1	4	1	11	8	0	8	1	3	2	8	2	13	2	3	2	3	2	8	0	10	2	0	10	2	0	1	0	1	2	2	1	3	7	0	0	2	0	14	1	1	0	1	0	0	4	6	2	4	3	3	1	0	5	2	1	0	1	2	2	3	1	3	1
1131	936	190	447	319	219	153	38	54	106	635	278	137	246	91	211	107	5	78	64	12	24	7	44	68	6	105	12	4	16	69	7	18	50	16	11	0	18	8	28	4	19	19	1	64	9	8	2	5	11	5	10	10	23	8	3	7	1	6	15	12	4	7	13	0	8	5	6	3	40	5	12	0	8	10	11	6	2	9	0	9	3	0	5	3	9	0	7	0	8	2	1	2	3	2	6	0	5	5	1	10	7	1	3	0	0	3	5	0	2	5	0	1	3	0	18	11	1	0	1	1	1	5	2	1	9	0	4	2	1	6	4	2	0	0	3	1	2	0	4	6
601	504	102	238	188	122	83	27	28	61	394	164	82	156	60	108	74	1	37	43	13	18	11	27	29	5	40	12	3	7	38	5	5	17	9	6	0	5	7	12	2	8	11	0	43	6	5	2	1	9	3	4	8	9	5	2	8	2	6	8	6	2	3	7	1	5	4	0	1	35	0	14	1	3	2	3	2	1	4	0	5	6	1	3	2	2	1	5	2	2	3	0	1	1	3	13	0	6	2	0	5	2	0	1	0	1	1	0	1	3	5	5	0	1	0	8	3	0	1	0	0	0	7	2	1	5	0	2	0	0	0	0	1	0	0	4	1	2	0	2	3
735	594	108	301	210	128	91	18	31	83	445	180	92	168	65	173	85	5	47	67	12	23	6	29	34	5	52	3	2	5	49	1	12	30	16	8	2	8	8	8	1	9	13	0	46	6	3	2	0	1	3	4	9	14	5	1	2	2	6	9	7	6	4	2	3	2	1	5	4	32	3	5	0	3	2	6	1	1	7	4	8	3	1	5	1	2	0	4	2	3	2	0	0	1	2	5	0	6	1	1	4	2	0	2	0	1	6	2	0	3	8	0	1	1	2	8	3	0	0	0	0	0	6	3	1	4	3	0	0	0	3	0	0	3	0	3	0	0	0	3	3
51	42	8	15	13	4	6	2	1	7	42	15	4	5	3	5	7	0	4	2	0	1	0	0	6	2	9	0	0	0	1	0	1	7	1	0	0	0	1	1	0	0	0	1	2	0	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
171	171	39	72	56	31	24	5	11	19	108	51	15	42	12	35	25	2	11	14	0	2	1	9	9	3	11	1	2	3	16	0	4	2	3	0	0	1	1	6	1	2	5	0	11	1	2	0	2	4	0	0	3	2	2	0	1	0	5	0	1	0	2	2	0	4	2	0	1	8	0	5	0	1	0	1	0	0	1	0	2	0	0	1	3	1	0	3	0	1	1	1	1	0	1	1	0	2	0	0	3	1	0	0	0	1	1	2	0	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	1	1	2	0	1	1	0	0	0	1	0
14	10	2	5	5	1	2	1	0	4	7	2	3	0	0	2	0	0	0	1	0	2	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	190	35	88	64	41	25	5	17	26	126	64	27	49	15	47	24	1	16	18	4	8	0	5	12	2	15	2	0	0	16	0	3	5	4	2	0	4	0	2	0	1	6	0	12	1	2	1	1	3	0	3	1	4	2	0	0	0	3	2	2	0	1	1	0	2	1	2	0	10	0	4	0	0	1	2	3	0	1	0	3	0	0	2	2	1	0	1	0	2	1	0	2	0	0	2	0	1	0	0	3	1	0	0	0	0	0	1	0	0	3	0	1	1	0	1	2	0	2	0	0	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	0	0	0	3	1
135	152	26	81	46	27	16	4	8	15	109	32	26	37	14	31	21	0	13	12	1	7	1	6	8	2	17	3	0	2	9	0	4	7	4	0	1	3	1	7	1	2	3	0	11	2	0	0	1	1	1	1	1	3	2	0	0	0	2	3	1	1	0	3	2	2	2	0	0	6	0	0	0	0	1	3	1	1	0	0	3	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	2	1	1	1	0	0	4	1	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0
271	206	28	93	68	49	37	6	14	29	151	62	29	58	16	52	21	0	20	18	4	8	2	10	11	4	19	5	0	4	15	0	6	10	2	1	0	3	4	4	1	3	5	0	16	1	7	0	2	1	2	1	3	7	0	0	0	0	2	1	3	0	4	0	1	0	2	1	1	8	0	7	0	0	0	4	1	0	1	0	5	0	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	1	0	2	1	1	2	1	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	3	1
26	19	2	6	9	4	3	0	3	3	12	4	3	5	4	2	3	0	2	4	1	1	1	2	2	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	98	13	37	37	21	20	1	6	13	61	40	18	27	12	25	20	1	9	4	1	3	2	1	3	0	9	1	0	0	4	1	3	5	2	0	1	3	1	1	0	2	1	0	2	0	0	0	0	1	0	3	0	2	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
98	79	15	42	24	17	10	1	3	7	62	26	17	23	16	12	14	0	7	5	1	3	0	4	6	1	8	1	0	0	11	0	0	3	1	0	0	0	1	4	1	0	1	0	9	0	1	0	0	4	0	2	0	2	0	0	1	0	0	1	2	0	1	1	0	2	0	2	1	7	0	1	0	0	1	2	0	0	1	0	3	0	0	1	0	1	0	2	0	1	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
55	53	17	29	21	10	6	2	4	4	28	17	10	15	2	14	6	0	5	9	0	3	0	2	2	0	8	0	0	0	1	0	0	0	2	0	0	1	0	2	1	0	2	1	5	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
38	34	8	12	12	5	5	2	3	4	28	9	3	9	5	11	4	0	4	5	0	1	1	2	5	0	3	1	0	0	4	0	2	0	0	1	0	0	0	1	0	0	1	0	2	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	2	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
234	147	34	65	46	30	20	8	9	16	112	39	32	38	15	36	13	0	14	16	2	4	1	5	8	1	15	0	2	1	10	0	2	8	0	1	0	1	2	9	0	0	4	1	18	1	2	0	1	2	1	3	1	1	0	1	0	0	2	0	2	0	0	1	0	1	1	1	3	6	1	0	1	0	0	1	0	1	3	2	2	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	4	0	0	3	0	0	1	0	1	0	0	0	0	3	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	3
139	127	26	49	44	21	16	3	8	8	86	28	18	28	13	26	23	0	10	16	3	4	1	2	11	1	15	3	1	2	9	1	2	4	1	0	0	0	1	8	1	1	1	1	8	1	0	0	2	3	0	3	1	2	1	0	1	0	1	3	3	0	0	1	0	5	2	0	0	7	0	3	0	1	0	1	1	0	0	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	1	2	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
142	132	20	55	55	30	23	8	5	15	86	33	12	36	13	34	22	1	7	8	2	10	1	3	4	0	12	0	2	2	13	1	2	7	3	2	0	2	1	4	0	2	2	1	7	0	1	0	0	1	1	1	1	1	1	0	0	0	2	2	2	0	0	3	1	0	1	0	0	8	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
