1078	548	1062	490	790	248	309	41	738	74	790	352	282	202	14	21	161	141	0	4	8	148	91	3	54	1	61	63	0	8	20	1	31	41	35	11	1	35	10	7	22	36	3	37	46	2	1	14	9	2	13	0	2	3	18	1	22	9	6	3	3	2	1	1	1	0	10	3	8	18	2	5	20	2	0	5	22	9	0	1	5	10	2	7	1	0	1	7	6	1	18	2	3	3	1	0	0	0	3	1	0	0	2	5	1	0	8	2	0	1	1	2	4	1	0	4	0	1	1	3	0	7	4	1	4	0	0	0	0	2	0	1	2	4	5	3	14	0	0	1	0
3428	1744	3271	1537	2676	855	1079	114	2449	209	2475	1121	815	642	45	78	538	326	9	19	12	456	295	11	167	4	234	233	3	38	93	4	99	157	70	27	4	107	34	28	63	125	7	144	189	10	0	79	53	3	35	1	8	6	37	5	34	29	16	7	6	20	0	0	3	10	37	3	28	26	3	4	45	4	5	31	65	22	1	1	23	43	9	21	5	5	8	7	26	4	36	9	15	14	1	1	1	5	13	3	1	0	4	17	1	5	18	4	2	0	2	8	16	6	1	13	6	2	2	21	4	20	7	0	2	6	1	2	1	1	2	1	14	7	3	2	28	2	16	9	2
523	273	455	243	413	112	155	14	367	34	376	166	130	117	11	7	90	52	1	3	2	63	45	4	16	0	45	42	1	7	13	1	23	13	8	8	0	14	2	1	15	13	1	23	30	3	0	8	5	0	9	0	2	1	9	0	7	6	1	0	1	3	2	0	0	2	2	1	5	3	0	0	7	3	0	3	6	3	0	1	1	6	1	2	2	0	0	2	5	0	7	1	4	2	0	0	1	0	0	0	0	0	3	3	0	2	3	1	0	0	1	1	0	2	1	2	1	1	0	0	0	2	0	0	2	1	0	0	0	0	0	0	4	2	1	1	5	0	1	1	0
3231	1565	3033	1455	2536	788	993	112	2153	186	2279	955	747	560	40	67	548	283	8	15	14	482	247	15	118	5	203	256	3	35	76	3	103	126	77	22	6	97	17	25	48	108	14	139	191	15	0	75	38	3	44	4	11	6	26	1	45	40	15	3	6	22	7	0	5	4	32	1	26	26	1	3	45	4	3	19	74	22	1	7	24	35	4	19	7	3	4	9	17	3	44	18	13	18	0	0	0	1	9	5	3	1	7	15	1	3	14	8	1	1	11	6	10	7	1	10	3	5	1	13	5	23	5	3	6	9	0	2	0	6	1	2	11	5	3	0	25	1	16	5	3
2077	904	1899	788	1457	432	610	61	1391	100	1385	630	427	360	30	41	334	179	1	8	6	271	145	4	65	0	131	136	5	21	60	1	43	76	35	14	2	56	16	10	31	62	4	97	120	4	0	47	32	3	27	2	0	7	25	4	15	12	7	1	4	14	3	1	1	4	18	2	16	15	2	2	39	8	4	17	29	14	0	3	16	18	5	10	7	0	5	5	10	6	30	6	12	11	2	2	1	2	2	3	1	0	3	8	3	2	8	3	0	1	1	3	10	6	0	8	0	1	0	11	0	8	3	0	0	0	0	1	1	3	1	3	5	4	2	1	15	1	10	2	2
75	38	66	35	69	24	27	2	43	7	57	22	16	13	0	2	11	3	0	0	0	15	2	0	3	1	4	2	0	0	3	0	3	2	2	0	0	2	1	0	4	1	0	1	5	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
610	293	521	264	444	149	165	18	440	30	402	182	143	114	7	8	100	68	0	2	0	81	40	3	22	0	40	35	2	7	14	0	27	16	4	6	0	11	5	3	12	19	2	24	25	2	0	12	10	0	3	0	2	3	5	1	2	3	3	1	2	4	1	0	0	0	7	1	3	2	0	2	4	1	1	5	11	3	1	0	3	6	0	4	1	0	1	1	5	1	8	2	1	5	0	0	0	0	2	0	0	0	0	1	0	1	3	2	0	0	0	0	2	0	0	2	0	2	0	3	0	6	4	0	4	1	1	2	0	1	1	0	2	0	0	0	6	0	5	0	1
1376	672	1300	582	1007	345	397	47	964	72	986	423	307	256	11	36	236	125	0	5	8	171	107	5	68	3	88	105	2	19	35	1	46	48	34	11	3	46	10	8	34	41	4	55	85	4	2	26	22	4	14	1	1	1	18	3	11	10	5	0	5	10	2	0	1	1	16	2	8	14	1	1	20	2	2	10	25	10	2	1	12	13	6	9	4	0	4	4	12	3	13	4	6	5	0	1	3	1	5	3	0	0	2	6	0	0	7	4	0	0	3	2	3	1	1	6	2	1	0	4	1	11	1	2	4	3	1	1	0	1	0	1	5	7	3	2	18	0	13	2	2
44	20	42	23	35	8	14	2	39	1	22	15	7	10	1	0	7	7	0	0	0	9	3	0	2	0	1	4	0	1	2	1	2	1	1	1	0	1	0	0	0	2	0	1	8	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
161	85	175	88	117	43	52	5	118	14	116	51	39	30	2	5	29	18	0	0	1	25	16	2	5	1	10	10	1	1	1	0	3	7	4	1	0	3	1	0	2	8	1	7	8	2	0	4	3	0	2	0	0	1	3	0	3	2	0	0	0	1	0	0	0	0	1	0	0	4	0	0	1	1	1	0	9	2	1	0	2	2	2	1	1	1	0	0	0	0	2	2	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0
