1445	444	173	727	129	732	215	321	186	224	29	156	8	36	234	43	26	36	24	20	8	28	29	33	88	23	11	31	43	8	7	7	7	106	6	13	4	12	10	21	26	16	7	3	11	24	5	19	5	14	1	3	18	1	36	5	2	10	13	9	0	1	4	16	2	6	1	1	8	0	3	4	1	8	1	0	0	15	7	1	5	9	5	3	5	13	1	8	1	3	0	1	7	0	0	0	0	3	3	3	1	4	3	1	0	0	0	2	1	1	0	1	1	1	0	2	1	4	0	1	0	0	0	5	0	4	1	1	0	0	1	0	0	1	1	0	6	0	1	2	1
9547	3066	1048	4825	886	5053	1326	1966	1016	1342	130	1067	56	217	1649	257	120	213	101	169	54	174	235	282	439	100	55	139	182	38	62	117	81	663	97	83	54	119	37	157	102	115	52	20	67	185	32	109	45	67	11	8	128	12	181	36	4	67	36	65	3	12	31	150	7	61	7	10	59	5	13	28	4	28	6	2	3	76	61	7	36	55	31	5	39	61	9	66	6	22	9	1	27	1	7	2	1	19	17	13	8	19	10	6	4	0	1	15	11	8	0	6	3	14	5	3	0	37	1	19	5	2	6	39	9	5	5	2	11	4	0	21	1	21	14	4	38	7	11	2	6
6994	2320	814	3585	678	3621	978	1377	750	925	111	746	35	167	1248	167	86	175	99	138	28	139	185	217	288	79	47	98	140	24	53	83	64	526	58	63	38	70	33	114	97	84	31	27	50	148	15	79	22	75	5	4	113	11	124	17	4	36	36	28	3	6	23	87	5	39	13	9	42	1	9	18	4	18	9	1	1	56	52	9	23	45	18	5	27	37	4	44	2	16	7	3	31	1	2	5	1	12	11	6	2	21	6	8	2	0	0	9	13	5	0	12	1	12	11	9	0	29	1	13	5	3	4	18	6	5	7	4	3	0	0	13	0	11	11	4	40	3	8	5	1
1030	326	130	483	104	526	152	204	100	131	18	114	4	20	179	26	11	22	7	14	5	20	24	36	47	12	7	5	23	5	2	14	7	56	3	10	2	9	1	16	12	11	7	2	6	13	5	17	4	9	0	1	14	2	20	3	2	5	0	4	0	2	3	17	0	7	2	0	12	0	0	1	0	6	2	1	0	8	6	1	3	7	4	1	5	8	1	4	0	3	3	0	1	0	0	0	0	2	1	1	0	1	1	0	2	0	0	1	0	0	1	1	0	2	2	2	0	3	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	2	0	2	0	0
2776	943	317	1441	272	1590	404	576	332	408	39	338	18	65	506	74	39	57	35	53	18	52	60	71	130	36	15	30	57	11	19	34	24	197	22	31	12	29	5	60	36	28	14	6	23	55	4	30	7	25	2	3	42	8	57	10	6	16	13	21	0	4	14	54	3	18	6	6	16	2	4	7	1	11	1	1	1	16	11	6	6	17	6	2	12	21	6	11	0	9	3	1	8	1	0	4	0	10	6	4	2	5	4	5	1	0	0	1	2	2	0	2	2	6	5	4	0	17	0	7	2	0	1	12	3	4	1	0	3	0	0	5	0	5	9	1	19	2	7	3	0
3768	1276	435	1856	353	2123	531	777	423	499	63	399	21	98	735	107	44	102	55	71	29	65	101	127	159	42	21	57	83	25	24	36	34	277	39	38	22	43	14	82	52	34	15	11	23	79	7	46	14	37	5	3	72	6	76	10	1	28	16	26	0	2	16	45	1	24	11	1	25	2	5	5	0	11	5	2	0	29	41	2	13	29	8	2	17	31	1	17	1	11	4	0	15	0	0	1	0	9	11	0	1	9	3	1	0	1	0	3	4	1	1	6	1	6	2	3	0	7	0	8	2	0	3	7	6	4	2	2	2	0	1	9	0	6	0	3	20	0	4	2	3
324	91	32	180	27	155	42	72	23	56	2	37	2	8	52	9	9	11	1	7	2	6	7	10	19	6	4	1	11	0	3	2	3	14	3	3	1	4	1	7	3	5	5	2	1	4	0	5	1	2	1	0	8	0	10	0	0	6	0	1	0	0	2	5	0	2	1	0	0	1	0	2	1	2	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0
505	147	50	230	45	249	71	98	64	72	5	60	2	13	79	9	6	9	6	8	1	9	15	13	13	3	1	13	7	4	8	9	5	40	4	8	4	5	1	9	8	6	3	2	5	8	0	9	2	5	1	0	8	1	5	3	0	5	3	2	0	1	2	7	0	3	3	1	2	0	1	2	0	3	0	0	0	3	4	0	2	2	2	0	2	9	1	1	0	0	0	0	3	0	0	0	0	1	3	0	0	2	3	0	0	0	0	0	1	0	0	0	1	1	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	4	0	2	1	0
51	11	5	27	4	26	6	6	7	5	1	7	1	0	10	0	0	1	0	1	0	1	1	1	5	1	0	0	1	0	0	1	2	5	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
58	19	7	27	7	35	9	11	5	8	0	2	0	2	6	1	0	3	0	0	0	0	0	3	1	0	0	2	2	0	0	0	1	2	1	0	1	0	0	0	0	0	1	0	1	3	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
