20;14;18;7;7;-5.78074351579233;-5.08759633523238;-4.39444915467244;-3.70130197411249;-2.22539545430292;-5.08759633523238;-0.680877087968131;-4.38164741771677;2.69177652797652
40;28;39;12;8;-7.32712329225929;-6.22851100359118;-5.24768175057946;-4.55453457001951;-2.53963154947725;-5.9408289311394;-1.03001397232536;-5.33521929397686;3.44135612818172
60;40;55;16;9;-7.321519189905;-6.91605408179683;-5.7120812774709;-4.86888180068578;-2.73655171123443;-7.321519189905;-1.00435450315771;-5.6951268611469;3.27442231601621
80;49;75;17;13;-8.63497622707262;-7.53636393840451;-6.33239113407858;-5.5904537893492;-2.85732390384996;-7.24868186595273;-0.941494586237445;-6.4125814268671;4.20761033636157
100;57;93;18;15;-9.06519898630651;-7.9665866976384;-6.66730371350814;-5.80710244828503;-2.93397249682337;-7.67890462518662;-0.980328357168321;-6.7389603510096;4.61315242368726
121;65;111;22;15;-9.41906040262467;-8.32044811395656;-7.11647530963062;-6.12322353662034;-2.86512699859886;-7.62730093339661;-0.979396413717669;-7.03759275581005;4.77107350669848
143;75;128;23;19;-9.70406052783923;-9.01091334727929;-7.6246189861594;-6.33676469785276;-2.93556731619061;-7.91230105861118;-1.01442777948349;-7.46484386208651;4.9770306457503
163;82;145;27;19;-9.95346748484115;-9.2603203042812;-8.00755733578583;-6.48773158204142;-2.96137105742526;-8.85485519617304;-1.06181837219109;-7.74961828270879;5.25545191949537
183;89;163;30;19;-10.1875004016135;-9.08888811294542;-8.10805885993369;-6.63215234012411;-2.96859069399446;-9.08888811294542;-1.0883150790035;-7.84698408309546;5.2059010621144
203;97;187;31;21;-10.4622172337092;-9.36360494504106;-8.26499265637295;-6.87869829525306;-3.14102867696969;-9.36360494504106;-1.11376845961536;-8.08770488101782;5.51358226516664
223;105;200;34;21;-10.5966347330961;-9.49802244442796;-8.39941015575985;-6.88306266639177;-3.2519156789464;-9.90348755253613;-1.08908283845198;-8.15480655123385;5.41185668336981
243;112;220;34;22;-10.7872550927047;-9.68864280403661;-8.48466999971068;-7.04958547442136;-3.1994378727113;-10.0941079121448;-1.13024369180925;-8.24146561959392;5.51567801944454
263;123;250;34;24;-11.0429218357245;-9.94430954705638;-8.74033674273045;-7.1717208248166;-3.23989519209228;-10.3497746551645;-1.19865364284834;-8.42207451991085;5.77628243290501
283;128;267;35;25;-11.1744973168005;-10.0758850281324;-8.87191222380645;-7.28288530863248;-3.2342695516548;-10.4813501362406;-1.19557766914852;-8.5315746232877;5.91020215397115
303;131;280;35;25;-11.2695792063385;-9.88328484521861;-8.7846725565505;-7.31833548775707;-3.27393560205123;-10.5764320257786;-1.1930210891226;-8.5316439363029;5.98472940873428
324;138;304;36;25;-11.4340554028124;-10.0477610416926;-8.86910604535091;-7.39100413497789;-3.21661686508226;-10.7409082222525;-1.27456996209116;-8.6325512140235;6.24394744014501
344;142;325;36;25;-11.5676503646595;-10.1813560035396;-8.85960016355726;-7.4087672812998;-3.21674791296466;-10.8745031840995;-1.33205723836964;-8.6785534411968;6.5080908361469
364;149;346;38;27;-11.6928775501154;-10.5942652614473;-9.20797090032745;-7.70389350355117;-3.19629531260334;-10.9997303695555;-1.38669539043382;-8.94292105590949;6.79093154201404
386;154;370;39;29;-11.8270060112765;-10.7283937226084;-9.34209936148854;-7.81983814262683;-3.16484704961012;-11.1338588307166;-1.42004983142799;-9.14905840024327;6.96764972744039
407;160;395;40;29;-11.9577715298022;-10.8591592411341;-9.47286488001424;-7.84689766562893;-3.10310660143171;-11.2646243492423;-1.45106150423416;-9.20327143254621;7.06815149455416
428;164;407;41;29;-12.0176263708852;-10.9190140822171;-9.53271972109719;-7.8904919858401;-3.13912896714656;-11.3244791903252;-1.44559175465735;-9.23598152630959;7.09799175583606
449;166;421;41;31;-12.0852656673648;-10.9866533786967;-9.60035901757676;-8.02482265681834;-3.20676826362613;-11.3921184868048;-1.44220069539088;-9.36486617906653;7.21620906589752
469;176;448;43;31;-12.20958646483;-10.8232921037101;-9.72467981504197;-7.96109122278061;-3.2507891186897;-11.51643928427;-1.43734013646504;-9.39115419311556;7.11317064307429
490;186;467;44;39;-12.2926585153378;-11.1940462266697;-10.0954339380016;-8.34141479675637;-3.32159107660571;-11.5995113347778;-1.36058779662889;-9.71626598274388;6.94313612134514
513;194;494;46;39;-12.4050710343758;-11.3064587457077;-10.1024859413818;-8.41608698781157;-3.33399272973317;-11.7119238538159;-1.37741716308995;-9.80596537369936;7.13066841967189
535;202;514;49;41;-12.4844465309103;-11.7912993503504;-10.2872219535741;-8.5332028123289;-3.31711804952744;-11.7912993503504;-1.37617150598043;-9.99016845727484;7.18258832593983
555;210;536;49;41;-12.5682683221416;-11.8751211415817;-10.3710437448054;-8.56093513690913;-3.30031963754511;-11.8751211415817;-1.42069822435166;-9.99789030767497;7.2002195164208
575;216;553;49;43;-12.6307160030447;-11.9375688224847;-10.4334914257084;-8.6417319564804;-3.27592902670346;-11.9375688224847;-1.43344693538198;-10.0733202585365;7.27050339782484
595;222;578;49;43;-12.7191477373448;-11.6205354486766;-10.4165626443507;-8.69379604660961;-3.27341908763793;-12.0260005567848;-1.45554297516187;-10.0819827756946;7.40232874531966
615;225;599;49;43;-12.7905231962309;-11.6919109075628;-10.3926279234325;-8.71298575232518;-3.24980052227091;-12.097376015671;-1.48281541529156;-10.1133321751702;7.55844927507172
