21;11;13;7;5;-5.12989871492307;-4.43675153436313;-4.03128642625496;-3.33813924569502;-1.72870133326092;-4.43675153436313;-0.955511445027436;-3.985233173867;2.46410648487599
41;21;28;8;10;-6.66440902035041;-5.97126183979046;-5.27811465923052;-4.46718444301419;-1.98227779322619;-5.5657967316823;-0.974049566026348;-5.06819005336514;2.96582950308259
63;33;48;12;11;-7.74240202181578;-6.64378973314767;-5.95064255258773;-4.93950098866778;-1.86466624003614;-6.64378973314767;-1.21590716224499;-5.82808719005284;3.53200750170606
84;45;70;15;14;-8.49699048409872;-7.39837819543061;-6.70523101487066;-5.6637771400425;-2.02929175799436;-7.39837819543061;-1.26787660630542;-6.43700417872797;3.82808441876458
107;57;91;20;17;-9.0217190130337;-8.12583927841967;-7.4122811005996;-6.24913029079392;-2.09122424708207;-7.92310672436559;-1.24350753852121;-7.12655659665728;4.12894049384349
127;65;113;20;18;-9.45477563742468;-8.35616334875657;-7.66301616819663;-6.41025319970126;-2.03719523501014;-7.84533772499058;-1.4088668951539;-7.32791612239893;4.48848992546467
147;72;129;20;21;-9.71962480872334;-8.82374507410932;-7.70694896335577;-6.5415709783754;-2.18059775289935;-8.11018689628924;-1.35558279680128;-7.53222066634128;4.73521306137273
167;82;148;24;22;-9.99442454752823;-9.30127736696828;-8.04851439847292;-6.81637071718028;-2.17398503226605;-9.30127736696828;-1.30850175283751;-7.83483528972381;4.8333621526662
187;89;166;25;24;-10.2239755767131;-9.12536328804498;-8.21129973134551;-6.9658790386916;-2.1241176659755;-9.53082839615314;-1.30814050253681;-8.03653645936481;4.94893046767133
207;94;181;26;24;-10.3969940625317;-9.29838177386354;-8.31755252085182;-6.9957966808695;-2.19232223358084;-9.70384688197171;-1.36422654032722;-8.12583779116487;5.17518769152286
227;96;199;26;24;-10.586609649449;-9.48799736078088;-8.38938507211276;-7.00309071099287;-2.17744720224645;-9.89346246888904;-1.39138291528285;-8.16403888599854;5.3212546119695
250;103;218;29;24;-10.7689901255782;-9.67037783691007;-8.57176554824196;-7.18547118712207;-2.17446559122562;-9.38269576445829;-1.42036716580199;-8.34043701745416;5.3995459574297
270;110;239;31;25;-10.952927103863;-9.85431481519491;-8.7557025265268;-7.36940816540691;-2.19278773383639;-9.16116763463497;-1.46480349161431;-8.51746618858415;5.55357642189649
290;118;260;31;28;-11.1213632620311;-10.0227509733629;-8.92413868469484;-7.59500273741489;-2.22600764503466;-9.329603792803;-1.52991878285964;-8.69582671470631;5.62114997979598
