206	220	24	44	29	163	77	58	14	19	0	26	81	12	6	33	7	26	0	4	1	15	2	6	5	2	2	0	2	2	1	0	3	2	1	13	7	0	1	0	0	0	7	3	0	1	0	4	0	0	0	1	0	2	1	1	1	2	0	3	0	2	2	0	1	0	0	2	0	1	0	2	1	0	0	0	0	0	3	1	1	1	1	0	0	0	1	1	0	3	0	1	0	0	1	1	0	3	1	1	0	1	0	1	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
123	129	13	24	22	105	45	38	8	10	1	19	51	9	7	24	8	6	1	1	4	7	0	4	1	6	1	1	1	1	2	1	3	0	3	5	6	1	2	0	0	3	5	2	1	1	1	4	3	1	1	0	0	1	0	0	2	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	1	0	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4	6	1	1	1	2	0	2	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	351	25	54	67	257	89	78	19	35	1	41	133	11	15	59	25	34	4	1	2	16	2	10	1	5	2	2	2	3	5	3	6	1	2	10	13	0	2	0	2	3	13	7	3	0	5	6	2	4	1	0	1	3	1	1	2	2	0	7	6	1	2	0	0	0	1	3	0	1	0	2	0	0	1	2	1	0	2	1	3	2	5	4	2	0	2	2	0	1	1	1	1	0	0	1	1	1	1	3	0	0	2	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0
52	45	5	6	12	43	14	12	1	8	0	3	20	2	1	9	6	2	0	2	1	1	0	1	0	1	1	0	0	1	0	2	0	0	1	2	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
142	118	12	23	28	100	50	38	6	9	0	17	59	6	10	32	4	14	1	2	3	3	0	0	0	2	3	1	1	2	1	1	2	3	0	4	3	0	0	0	2	0	3	0	2	0	3	4	3	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	4	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	3	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	21	0	5	3	18	12	5	1	3	0	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	0	0	0	5	3	2	0	1	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
