38	159	41	26	48	60	111	55	76	44	15	76	1	125	45	72	102	50	3	11	20	2	5	0	15	7	8	17	11	23	0	13	0	8	0	9	0	11	1	11	4	5	1	1	3	1	6	4	5	2	4	13	6	2	4	3	1	0	0	1	1	0	4	0	1	1	2	1	1	0	1	1	2	0	1	1	3	1	0	0	0	0	1	2	0	3	2	1	1	1	3	0	2	0	1	1	2	1	0	0	1	1	0	1	1	0	3	0	0	0	2	1	0	1	0	1	0	0	1	0	0	1	2	0	0	2	1	0	0	2	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0
27	112	26	26	30	40	69	29	33	25	14	33	6	95	30	54	66	48	3	12	13	0	4	0	13	2	2	19	8	8	0	8	1	5	0	6	0	11	1	5	4	10	2	1	3	2	7	1	2	0	4	8	5	3	4	1	1	0	1	0	0	0	0	0	3	1	0	3	1	0	1	1	2	0	0	1	3	0	2	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	1	2	0	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
16	44	13	17	12	19	37	24	18	5	2	19	3	41	13	15	26	17	0	3	7	0	0	0	2	4	0	4	3	3	0	2	0	2	1	3	0	6	2	4	2	5	1	0	1	0	2	1	2	0	2	4	1	0	1	0	0	0	0	1	1	1	2	1	1	0	0	0	0	1	0	3	2	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
5	17	8	10	3	7	11	4	5	3	2	7	0	19	9	11	10	7	0	2	1	0	0	0	5	0	0	2	0	5	0	2	0	3	0	0	0	3	0	4	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	3	1	0	0	1	0	0	1	0	0	0	0	1	1	3	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	18	2	3	1	6	13	9	4	4	0	4	0	15	4	12	12	8	0	0	4	0	0	0	3	0	0	3	1	4	0	2	0	0	0	3	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	84	18	17	35	44	59	37	42	22	7	27	1	70	44	52	61	45	0	4	20	0	1	1	12	2	4	9	3	10	0	4	0	6	0	5	1	6	1	3	6	6	1	1	1	1	7	0	3	3	2	14	13	0	2	0	0	0	0	0	1	0	3	0	0	1	0	2	0	3	0	1	3	0	0	0	3	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1
4	9	4	0	1	2	3	5	0	1	1	5	0	4	2	4	3	4	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	20	6	8	2	3	11	7	8	2	0	8	0	19	10	8	6	7	0	0	1	0	0	0	1	0	0	5	0	2	0	1	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	1	1	3	3	3	1	2	3	0	0	0	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
