343	12	59	48	47	32	55	4	0	116	27	5	34	86	19	14	0	15	9	3	0	18	7	12	4	0	1	16	2	21	6	0	1	10	1	1	0	1	4	0	0	1	0	4	2	5	6	0	0	0	1	0	9	2	3	0	0	1	1	1	1	4	2	0	3	2	0	0	0	0	0	0	1	1	3	2	1	1	0	2	0	1	0	2	0	1	1	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
245	4	53	36	46	42	66	10	2	81	18	7	39	61	25	12	1	7	22	2	5	11	7	9	5	0	1	14	3	18	5	0	1	8	5	5	1	0	4	0	2	0	0	2	2	0	0	0	0	3	1	0	6	4	0	0	1	0	1	1	0	2	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	2	1	1	2	1	1	1	0	1	0	0	0	3	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0
50	1	13	6	10	7	11	2	0	24	4	0	8	14	5	1	0	4	3	0	1	3	0	4	1	0	0	2	1	3	0	0	1	1	0	3	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	2	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
114	3	20	15	12	15	27	3	0	30	6	3	17	21	15	5	0	1	6	2	3	6	0	6	2	1	1	8	5	9	1	0	0	3	1	1	0	0	2	1	1	2	0	2	0	1	0	0	0	1	1	0	2	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	1	30	10	13	13	22	5	0	41	14	4	13	26	6	2	1	3	6	1	2	9	3	6	1	0	0	3	1	5	1	0	0	6	4	1	1	0	2	0	2	0	0	2	0	1	0	0	1	0	2	1	3	2	0	1	2	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
52	1	10	12	10	14	14	2	0	21	3	2	7	26	4	1	0	5	1	2	2	4	3	2	1	0	0	5	1	3	1	0	0	5	0	2	0	0	2	1	0	0	1	0	1	1	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	1	40	24	26	17	38	3	0	58	12	1	21	32	15	7	4	6	7	1	6	8	5	2	1	0	0	8	1	13	0	0	4	6	1	2	1	0	2	4	2	1	0	1	5	2	1	0	0	0	0	0	3	3	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
115	3	20	17	19	16	25	2	0	38	4	1	13	26	8	4	0	3	4	4	5	2	1	3	1	0	0	6	1	6	2	0	0	3	1	1	0	0	3	1	0	0	0	1	0	1	2	2	2	0	1	0	2	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
33	1	8	5	8	8	9	2	0	15	7	1	2	13	2	0	0	2	2	1	0	0	0	2	1	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
