146	166	89	21	26	190	21	6	79	0	8	34	1	5	34	8	9	2	17	0	3	5	2	4	2	2	6	2	0	3	0	1	2	0	2	4	0	0	1	1	0	6	0	0	0	6	1	3	0	0	0	2	2	9	0	0	2	1	1	1	1	0	1	0	1	1	0	5	0	0	0	1	2	0	0	0	0	0	0	1	0	3	0	2	0	0	0	1	0	0	0	1	1	0	2	0	1	1	1	0	0	1	0	1	1	0	1	0	1	0	2	0	1	1	1	2	0	0	2	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0
79	101	42	13	17	108	8	1	30	0	5	11	0	4	8	2	5	0	4	0	9	3	1	3	3	1	2	0	2	3	0	0	0	0	0	4	2	1	0	1	1	3	1	1	0	0	1	4	0	0	0	1	4	5	0	0	1	4	0	3	1	0	2	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	33	8	2	5	24	5	2	7	0	5	7	2	1	6	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	1	1	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	66	46	11	6	86	7	4	33	0	11	9	0	0	9	2	7	1	3	0	5	5	0	1	1	2	2	1	0	1	0	1	0	0	2	2	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
44	50	21	10	7	38	5	4	22	0	6	1	0	0	9	3	0	0	3	0	2	1	0	0	0	0	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	2	0	2	1	0	0	1	0	1	0	1	0	2	0	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	21	25	5	2	22	0	1	9	0	3	3	0	1	3	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	81	33	13	11	80	3	2	24	0	5	6	1	1	4	1	1	1	2	1	5	2	1	4	1	0	0	0	0	0	1	1	0	0	2	0	1	0	1	0	0	2	0	0	2	1	0	0	1	0	1	1	1	2	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
5	4	2	1	0	6	0	0	1	0	0	3	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	84	46	13	14	87	3	8	41	2	2	18	0	2	13	8	4	1	9	0	2	3	0	2	0	2	7	3	1	1	0	0	0	0	0	2	0	0	1	0	0	3	0	0	1	4	0	0	1	1	1	1	3	2	0	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0
15	22	9	2	2	27	0	1	8	0	5	4	0	0	2	2	1	0	2	0	0	0	0	1	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	18	12	5	2	23	3	2	6	0	1	1	1	1	3	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	11	6	5	5	9	1	1	6	0	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
16	14	7	5	4	15	1	0	7	0	2	3	0	0	2	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
