22;13;15;7;6;-5.41610040220442;-4.72295322164447;-4.02980604108453;-3.33665886052458;-2.19722457733622;-4.72295322164447;-0.68871258349208;-4.10770583688066;2.3888005369719
42;21;30;7;8;-6.80239476332431;-5.41610040220442;-4.72295322164447;-3.87057917552526;-1.8395501330644;-5.41610040220442;-1.38629436111989;-4.7185843089387;3.20710914210788
62;29;46;8;11;-7.65728279297819;-6.41482946808419;-5.64460694761062;-4.48710314111431;-1.87963046975553;-6.96413561241824;-1.4567736189355;-5.38043678349097;3.71254872008046
83;41;61;10;19;-8.22174772834662;-7.52860054778668;-6.27583757929131;-5.22601545479263;-2.18149301706921;-7.52860054778668;-1.10860561963953;-6.26268159265693;3.78077614921096
103;52;77;13;21;-8.68761084370737;-7.99446366314742;-6.89585137447931;-5.59656839034905;-2.41851456000111;-7.99446366314742;-1.02843947604131;-6.75679353624848;4.22397369509909
123;63;94;16;22;-9.08658956454001;-8.39344238398006;-7.29483009531195;-6.09085729098602;-2.54123990420559;-8.39344238398006;-1.07722648790996;-7.09840981559315;4.3680745403696
143;72;113;16;23;-9.45477563742468;-8.35616334875657;-7.15219054443064;-6.15893877142035;-2.63257824680419;-8.35616334875657;-1.096812671579;-7.12111767551793;4.45339829982726
165;78;134;17;23;-9.79567959990182;-8.40938523878193;-7.49309450690778;-6.24033153841241;-2.47913142271885;-8.69706731123371;-1.22551452371948;-7.33216010004851;4.89580811497169
187;85;151;19;23;-10.0345596736298;-8.93594738496174;-7.7319745806358;-6.34568021951591;-2.49553261780585;-8.93594738496174;-1.23444572686354;-7.51044787173241;5.17040435808469
208;98;177;21;27;-10.3522994651477;-9.25368717647955;-8.15507488781144;-6.88656356234793;-2.52985473565834;-9.65915228458771;-1.26378780153661;-7.93005511051809;5.4650680275514
228;109;193;25;27;-10.5253803778098;-9.42676808914166;-8.32815580047355;-6.94186143935366;-2.5505034772509;-9.83223319724983;-1.31514001083392;-8.14025294118474;5.38636922235024
