20;19;21;9;9;-6.08904487544685;-6.08904487544685;-4.99043258677874;-4.29728540621879;-2.50552593699074;-5.3958976948869;-0.737186741970779;-4.95984819206171;2.75502041141856
41;33;46;18;10;-7.65728279297819;-7.65728279297819;-5.86552332375013;-5.17237614319019;-2.11601924781976;-6.96413561241824;-0.872825730340547;-6.16603891816724;3.6548092053928
62;43;66;20;10;-8.37930948405285;-7.68616230349291;-6.18208490671663;-5.35918212841414;-2.19929283040028;-7.68616230349291;-1.19240846364122;-6.43997222458024;4.22547422782069
83;49;88;21;12;-8.95467362895641;-8.26152644839647;-7.0087634799011;-5.65883676295208;-2.32663225277688;-8.26152644839647;-1.19122724022905;-6.90150929294123;4.8950507439389
104;64;112;26;17;-9.43699774259019;-9.43699774259019;-8.0507033814703;-6.39247530486677;-2.3569712426676;-8.74385056203024;-1.1626407358339;-7.66165145215876;4.97047162345361
125;74;134;26;18;-9.79567959990182;-9.10253241934188;-8.00392013067377;-6.63890557676327;-2.39322807908358;-9.10253241934188;-1.3564479499553;-7.79944066492071;5.34352784731559
145;85;157;26;24;-10.1124916106966;-9.41934443013667;-8.50305369826252;-6.93443778034867;-2.45710096587046;-9.41934443013667;-1.38714668578541;-8.22017598068239;5.36476009203971
165;91;174;27;24;-10.3181105984291;-9.62496341786911;-8.526351129201;-7.06001406040758;-2.48213601670749;-8.93181623730917;-1.40361888823772;-8.27265228039194;5.41448244586964
185;101;195;33;26;-10.5459991171275;-9.85285193656755;-9.1597047560076;-7.36794528677955;-2.42988068551813;-9.1597047560076;-1.36539656341527;-8.66222879930082;5.43710264423415
206;102;214;33;26;-10.7319520300437;-10.0388048494838;-9.34565766892381;-7.33075464838155;-2.40157046069429;-9.34565766892381;-1.41356475398439;-8.77671963071744;5.79425286202289
227;109;233;37;26;-10.9020769071314;-10.2089297265715;-9.2926389946973;-7.50087952546925;-2.45745440855;-9.51578254601151;-1.38763992143534;-8.91516303377674;5.84071162064733
248;117;257;39;29;-11.0981521697904;-10.4050049892305;-9.71185780867055;-8.00710971643212;-2.46264275155616;-9.71185780867055;-1.39788299976125;-9.18040190153347;5.94081882885103
269;129;273;41;31;-11.2189435903699;-10.52579640981;-9.83264922925003;-8.08344937444077;-2.5019164170751;-9.42718412114186;-1.41367544534025;-9.3177963686549;5.95089908383397
289;135;297;41;33;-11.3874642776054;-10.6943170970455;-10.0011699164855;-8.20941044725745;-2.47283814977826;-10.0011699164855;-1.45572946213117;-9.43570257445426;6.00745285186942
309;144;323;43;34;-11.5553046464453;-10.8621574658854;-10.1690102853254;-8.37725081609737;-2.47052749744448;-10.1690102853254;-1.51062139724241;-9.60452868485891;6.17747382793574
