20;19;21;9;9;-6.08904487544685;-6.08904487544685;-4.70275051432696;-4.29728540621879;-2.35137525716348;-5.3958976948869;-0.690882173929093;-4.95580734270939;2.74867775792626
43;35;43;12;14;-7.52240023138712;-7.17582664110715;-6.13610587026723;-5.12450495858875;-2.55955560112722;-6.82925305082718;-0.992981393124899;-5.98904776909201;3.51299715252434
63;47;69;12;19;-8.46821300919452;-7.36960072052641;-6.85877509676042;-5.58405251129763;-2.56013007102559;-7.36960072052641;-1.0669817447815;-6.50199676940029;4.13719245328571
84;51;87;12;19;-8.93181623730917;-7.83320394864106;-6.79348317780114;-5.59961172713396;-2.42155789678602;-7.32237832487507;-1.19419995445126;-6.67929798121193;4.77619949842759
104;59;107;14;21;-9.34565766892381;-8.2470453802557;-7.26621612724398;-6.04982080291948;-2.61225577708645;-7.73621975648971;-1.28417080205249;-7.1645420156218;5.45552739349128
124;65;126;15;24;-9.67256381390296;-9.67256381390296;-7.47533923656674;-6.41446727588147;-2.62330897264712;-8.06312590146886;-1.4214216748122;-7.5695731118625;5.921831726021
144;74;147;19;24;-9.98086517355747;-9.98086517355747;-8.03495502450216;-6.7257360032959;-2.63227764262988;-9.28771799299753;-1.42522079576698;-7.91581064573185;6.04394555900172
164;84;167;24;28;-10.2359876248335;-10.2359876248335;-8.8819625242824;-7.14494517147519;-2.60358649823206;-9.54284044427357;-1.32837528351438;-8.44838037926107;5.96412667541488
184;88;185;26;28;-10.4407116501566;-10.4407116501566;-9.05441728903676;-7.3052174342275;-2.6170657193217;-9.7475644695967;-1.4142941163414;-8.65601999348462;6.22373599813603
204;99;201;28;32;-10.6066098161182;-10.6066098161182;-9.50799752745004;-7.61087754256416;-2.7044922698417;-9.91346263555821;-1.32329783168615;-8.83421624040035;5.92757430200389
224;104;218;30;32;-10.7689901255782;-10.7689901255782;-9.67037783691007;-7.72446768785476;-2.75564694419151;-10.0758429450182;-1.32793493679147;-8.93856429491004;5.93549287457949
244;109;231;30;33;-10.8848354210436;-10.1916882404836;-9.4985410599237;-7.58899855503926;-2.76513916808634;-10.1916882404836;-1.33623869065269;-8.97654540903906;5.98081262079656
265;117;255;30;33;-11.0825270903169;-10.3893799097569;-9.47308917788275;-7.64853988583171;-2.8618549200196;-10.3893799097569;-1.35006513483283;-8.97640280313549;6.15722695996398
286;127;275;32;37;-11.2335421953331;-10.5403950147732;-9.84724783421325;-7.97544565731166;-2.8396472202614;-10.5403950147732;-1.35076768439456;-9.2152408883254;6.11674043126589
307;133;295;32;39;-11.3739507126796;-10.6808035321197;-9.98765635155975;-8.04174620250444;-2.80796735709397;-10.6808035321197;-1.3513920655025;-9.27981254148881;6.12831089016845
327;139;311;33;39;-11.4795858243585;-10.7864386437985;-9.87014791192437;-8.07838844269631;-2.82089307066853;-10.7864386437985;-1.36514876660884;-9.35134448780865;6.31073256328176
347;142;329;33;39;-11.5921155015307;-10.8989683209708;-9.80035603230269;-8.12637959873102;-2.81749328083375;-10.8989683209708;-1.39130499950615;-9.37262239570302;6.3518422921089
367;150;369;33;39;-11.8215932880811;-11.1284461075211;-9.87568313902574;-8.08392366979769;-2.84545741477851;-11.1284461075211;-1.4522983984306;-9.43323258468322;6.70413054569595
