"wine";"volume";"max";"exper"
0.797770440037105;1.823914514e+18;4.18365e+16;-1
0.850797010285122;1.822088828e+18;4.18365e+16;0
0.931786185567872;120056;5272;1
0.923140971481299;125269;2460;2
0.934590233139995;151578;5093;3
0.922574939953733;139497;6001;4
0.923957400431616;102876;3536;5
0.930439569083328;146090;3048;6
0.914585642704664;105024;4261;7
0.918883548173689;113712;5632;8
0.925164363560322;137752;3572;9
0.931791274805378;136579;6775;10
0.934756121085327;124964;4936;11
0.920840468338267;114803;2198;12
0.921558959418565;114603;3357;13
0.921645186032682;114107;2850;14
0.91768567835613;104728;2726;15
0.940665857832565;166732;9378;16
0.928916880816647;137517;4662;17
0.924206097517786;121925;7959;18
0.940247628175933;136188;5976;19
0.924368852993242;101995;3930;20
0.928495227824359;126670;3512;21
0.940431860079508;153379;9799;22
0.928812367622391;113794;2685;23
0.930301891482684;131668;5562;24
0.910535434165658;86975;2614;25
0.924648574796224;112766;3992;26
0.9380096729916;151899;4968;27
0.920643803915035;125989;2522;28
0.938738792099862;142867;9503;29
0.936991230003669;144217;5955;30
