"wine";"volume";"max";"exper"
0.902260049874967;2.128960077879e+18;8.4738e+16;-1
0.925188124244211;2.12683249849e+18;8.4738e+16;0
0.923170742595322;85248;2159;1
0.914011829514064;70008;3123;2
0.948768153722051;150903;6258;3
0.936488634251419;131916;3824;4
0.927441370993258;102595;3073;5
0.920433840444657;102892;7262;6
0.929764251062912;101611;2605;7
0.916348582684794;102915;2838;8
0.942256435036812;129271;6747;9
0.929621879567028;93356;3496;10
0.93029744202064;99595;5430;11
0.920890065367669;94010;2120;12
0.930253946160975;99148;3705;13
0.929681640487931;92455;3635;14
0.932771654869371;94533;3667;15
0.919642390631736;77060;1701;16
0.934160734899891;115388;4433;17
0.92307544374406;91061;2293;18
0.928472793199404;90958;3338;19
0.933785181084155;100925;8511;20
0.933063673474318;107454;4751;21
0.916338275345533;80904;2017;22
0.920059902148471;97251;3844;23
0.93183400154943;105111;3549;24
0.924280252721983;104390;1964;25
0.925478511313345;96984;4894;26
0.93242631956842;93459;3052;27
0.931910926291808;100928;5888;28
0.932722842534234;91992;2493;29
0.93244846882047;124804;5611;30
