"wine";"volume";"max";"exper"
0.867830439173781;1.56727448e+17;4.78033e+15;-1
0.890152877391908;1.56570468e+17;4.78033e+15;0
0.927975441401984;120015;2611;1
0.914759102613762;76179;2038;2
0.906011483845994;74791;1931;3
0.931555875452292;95549;2949;4
0.927981180588061;114822;2643;5
0.912209806642836;84286;2665;6
0.89863422186644;72649;1625;7
0.920428387846328;90205;3136;8
0.934627885432086;143118;6794;9
0.926193208752727;88538;3874;10
0.920025999568532;95817;1770;11
0.913102167145448;80407;1824;12
0.910789147312701;76257;2428;13
0.919050287183311;110352;3783;14
0.936775338190877;133562;4257;15
0.927221937098867;96284;4807;16
0.908184627045104;66392;1554;17
0.911831831827265;89415;3503;18
0.930178505636629;107046;3898;19
0.934626415427023;103309;3508;20
0.908024062240534;75366;2672;21
0.917224759993484;83743;1490;22
0.930707270898752;115980;3161;23
0.921870303751779;86578;2215;24
0.911969704982283;72017;2420;25
0.915708333650632;77085;2861;26
0.927731639635416;102679;2817;27
0.931068112793227;93758;4967;28
0.908045053210856;75678;1899;29
0.928929647957651;104112;3363;30
