"wine";"volume";"max";"exper"
0.913703121259591;3.03464327696e+18;8.69636e+16;-1
0.918021484008097;3.03161061819e+18;8.69636e+16;0
0.925970292226415;98580;3447;1
0.941861886296032;127642;7603;2
0.926416165949876;92191;3499;3
0.918768426957394;100714;3725;4
0.928819759664569;109195;5503;5
0.935009216225804;106567;3209;6
0.937400260365155;110588;4468;7
0.930803658686362;103616;1694;8
0.92280204302524;96707;5168;9
0.934485612192086;122296;4625;10
0.930032493300195;112990;4566;11
0.927779030805673;111663;3356;12
0.933699416182793;116178;5348;13
0.924078259138416;103248;3693;14
0.941092300797568;131109;9226;15
0.906268292352018;79528;2992;16
0.930328918057456;131483;4305;17
0.912871651643244;93150;2296;18
0.93703563857498;125892;5499;19
0.922442471861812;99135;2495;20
0.926319528785013;106454;3015;21
0.939665841357704;127783;6190;22
0.939852532392496;126307;3377;23
0.937900321471244;138498;6540;24
0.922843140079355;103393;4770;25
0.927248200023059;104560;2620;26
0.911269854270429;72617;1866;27
0.932760914389416;111899;5295;28
0.938403078657535;120951;6578;29
0.939754820682517;117078;5373;30
