"wine";"volume";"max";"exper"
0.847952728989893;5.645908119879e+18;1.93547e+17;-1
0.880585922191837;5.64026264617e+18;1.93547e+17;0
0.94140863057622;261049;8211;1
0.94534192867943;268027;12589;2
0.939859392388986;244059;9145;3
0.940240124458296;250361;3703;4
0.94158912905844;248343;15060;5
0.947719177307529;307795;7014;6
0.941621732262014;238409;7626;7
0.939434676704058;229860;6010;8
0.942624373138839;250972;22605;9
0.941395550356885;242715;5972;10
0.948747573508787;277751;12172;11
0.937104833811469;212020;7694;12
0.940105173671272;241832;6785;13
0.938780601482307;205434;4896;14
0.93021938179664;188462;5935;15
0.955654407866652;317500;12046;16
0.955846615919757;330729;15914;17
0.943730922922645;238232;6281;18
0.942379452674267;272714;7917;19
0.945600163509183;260039;19668;20
0.941218564344706;284900;13268;21
0.941521190923817;264285;19056;22
0.953447283959867;317858;17138;23
0.950820752773499;273144;15476;24
0.942773237719904;252177;14476;25
0.95058402288988;302294;9806;26
0.935354300677193;203057;7156;27
0.939200537973418;257807;15963;28
0.932586524237498;209902;3812;29
0.951393493521448;349894;11326;30
