"wine";"volume";"max";"exper"
0.898372348017772;1.82460509905e+18;8.14097e+16;-1
0.920928487109644;1.82278112329e+18;8.14097e+16;0
0.926988797173578;84810;2258;1
0.926490134039306;94286;3209;2
0.93286774936522;107518;5557;3
0.937981503363769;118321;4094;4
0.926983485850793;94396;3777;5
0.929166496613183;92419;3314;6
0.926980626713711;87418;3811;7
0.926746840177422;93611;3214;8
0.935700088882616;116403;2937;9
0.938562941496077;100759;5596;10
0.916906977454703;79432;2784;11
0.91929370268837;83678;3345;12
0.919787334642146;99262;1442;13
0.924080432283964;84191;1567;14
0.939746067501874;139039;6255;15
0.934987011701994;118243;3942;16
0.926708673701098;103536;2307;17
0.921325876843333;80776;1560;18
0.918287150309996;87628;1010;19
0.923631761592822;85365;2890;20
0.940098270409238;129141;5400;21
0.931812318825799;103424;5767;22
0.921681291435979;95932;3621;23
0.922968547903003;75452;2371;24
0.926698043357075;89872;2671;25
0.931795493189719;97096;5618;26
0.93166785774361;87405;5703;27
0.907284317362301;75606;2820;28
0.918375460999735;94553;1911;29
0.932137214825169;104883;6074;30
